Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay
1729950898.76,20.8,1.005,0.0,10.6,41.6,0.655,0.0,5.21,19.2,1.015,0.0,7.81,19.2,1.851,0.0,1.58
1729950898.86,19.2,1.05,0.0,8.42,41.6,1.008,0.0,12.0,20.8,0.924,0.0,10.8,19.2,1.645,0.0,2.87
1729950898.96,19.2,1.026,0.0,7.6,40.0,0.87,0.0,8.1,19.2,1.018,0.0,8.5,20.8,2.069,0.0,1.81
1729950899.06,20.8,0.978,0.0,8.98,41.6,0.722,0.0,11.7,20.8,0.949,0.0,9.9,20.8,1.798,0.0,2.78
1729950899.16,19.2,1.055,0.0,9.79,38.4,0.781,0.0,10.3,19.2,0.943,0.0,9.76,19.2,1.943,0.0,3.91
1729950899.26,20.8,1.221,0.0,12.8,41.6,0.973,0.0,12.9,20.8,0.967,0.0,10.7,20.8,2.005,0.0,1.7
1729950899.36,19.2,1.146,0.0,11.7,40.0,0.866,0.0,15.8,19.2,1.097,0.0,11.9,19.2,2.269,0.0,3.16
1729950899.46,20.8,1.096,0.0,13.1,40.0,0.749,0.0,14.1,20.8,1.04,0.0,12.2,20.8,2.349,0.0,2.79
1729950899.56,19.2,1.148,0.0,11.1,40.0,0.651,0.0,15.9,19.2,0.981,0.0,13.1,19.2,1.977,0.0,2.03
1729950899.66,20.8,1.236,0.0,8.0,38.4,0.814,0.0,10.7,20.8,1.046,0.0,10.7,20.8,2.023,0.0,2.69
1729950899.76,19.2,1.073,0.0,4.81,41.6,0.966,0.0,10.0,19.2,1.104,0.0,8.76,19.2,2.094,0.0,1.77
1729950899.86,20.8,0.998,0.0,5.2,40.0,0.766,0.0,11.5,20.8,1.044,0.0,9.6,19.2,1.725,0.0,3.39
1729950899.96,19.2,0.725,0.0,7.94,40.0,0.727,0.0,8.23,19.2,0.912,0.0,4.62,20.8,2.074,0.0,2.67
1729950900.06,20.8,0.914,0.0,4.06,40.0,0.768,0.0,11.0,20.8,0.754,0.0,7.74,20.8,1.662,0.0,2.43
1729950900.16,19.2,0.845,0.0,4.9,38.4,0.806,0.0,10.3,19.2,0.914,0.0,5.02,19.2,1.863,0.0,2.03
1729950900.26,20.8,0.88,0.0,5.29,41.6,1.053,0.0,12.3,20.8,1.125,0.0,6.0,20.8,2.019,0.0,1.57
1729950900.36,19.2,0.958,0.0,4.7,40.0,0.911,0.0,13.6,19.2,1.151,0.0,5.19,19.2,2.122,0.0,5.67
1729950900.46,20.8,0.691,0.0,8.08,40.0,0.747,0.0,13.3,20.8,0.994,0.0,5.47,19.2,1.915,0.0,2.24
1729950900.56,19.2,0.74,0.0,4.86,40.0,0.886,0.0,14.1,19.2,0.83,0.0,8.01,20.8,1.749,0.0,2.53
1729950900.66,20.8,0.894,0.0,5.24,38.4,0.875,0.0,8.02,20.8,1.078,0.0,4.97,19.2,1.929,0.0,2.85
1729950900.76,20.8,0.974,0.0,5.64,41.6,1.01,0.0,3.67,19.2,1.126,0.0,5.0,20.8,2.161,0.0,1.48
1729950900.86,19.2,0.889,0.0,4.97,40.0,0.881,0.0,4.08,20.8,1.056,0.0,4.9,19.2,2.103,0.0,4.89
1729950900.96,20.8,0.807,0.0,6.2,40.0,0.864,0.0,3.58,19.2,1.043,0.0,3.72,20.8,1.958,0.0,2.88
1729950901.06,19.2,0.809,0.0,4.62,40.0,0.948,0.0,4.91,20.8,0.983,0.0,6.29,19.2,1.956,0.0,2.44
1729950901.16,20.8,0.973,0.0,4.63,38.4,1.215,0.0,3.07,19.2,1.208,0.0,3.64,19.2,1.779,0.0,2.91
1729950901.26,19.2,1.022,0.0,5.25,41.6,1.246,0.0,3.54,19.2,1.237,0.0,4.06,20.8,2.114,0.0,1.72
1729950901.36,19.2,0.982,0.0,4.44,40.0,1.072,0.0,3.55,20.8,1.239,0.0,3.45,20.8,2.054,0.0,2.34
1729950901.46,20.8,0.891,0.0,5.07,40.0,0.936,0.0,2.74,20.8,1.06,0.0,2.71,19.2,1.862,0.0,1.65
1729950901.56,19.2,0.84,0.0,3.95,40.0,1.109,0.0,4.44,19.2,0.905,0.0,4.96,20.8,1.752,0.0,2.76
1729950901.66,20.8,1.011,0.0,4.52,38.4,1.109,0.0,2.98,19.2,1.06,0.0,2.72,20.8,1.719,0.0,3.96
1729950901.76,19.2,1.053,0.0,3.82,41.6,1.172,0.0,4.11,20.8,1.137,0.0,4.14,19.2,1.904,0.0,2.39
1729950901.86,20.8,1.126,0.0,3.2,40.0,1.171,0.0,3.65,19.2,0.971,0.0,2.47,20.8,1.881,0.0,3.6
1729950901.96,19.2,1.009,0.0,3.34,40.0,1.105,0.0,3.27,20.8,1.003,0.0,1.14,19.2,1.847,0.0,1.76
1729950902.06,20.8,0.845,0.0,1.93,40.0,1.253,0.0,5.35,20.8,0.946,0.0,1.07,19.2,1.909,0.0,2.56
1729950902.16,19.2,0.992,0.0,0.981,38.4,1.287,0.0,5.06,19.2,0.874,0.0,0.822,20.8,1.905,0.0,2.96
1729950902.26,20.8,1.119,0.0,1.23,41.6,1.511,0.0,4.95,20.8,0.98,0.0,5.79,20.8,1.985,0.0,1.95
1729950902.36,19.2,0.984,0.0,1.51,40.0,1.218,0.0,6.11,19.2,1.079,0.0,6.31,19.2,2.054,0.0,3.13
1729950902.46,20.8,1.067,0.0,2.39,36.8,1.296,0.0,5.0,20.8,0.992,0.0,5.59,20.8,1.928,0.0,1.55
1729950902.56,19.2,0.799,0.0,1.5,41.6,1.363,0.0,5.76,19.2,0.993,0.0,5.69,19.2,2.141,0.0,3.2
1729950902.66,20.8,1.085,0.0,2.77,40.0,1.275,0.0,3.86,20.8,0.911,0.0,5.49,20.8,1.911,0.0,1.61
1729950902.76,19.2,1.191,0.0,2.47,38.4,1.437,0.0,5.26,19.2,1.061,0.0,5.72,19.2,2.086,0.0,2.39
1729950902.86,20.8,1.173,0.0,3.93,40.1,1.288,0.0,3.36,20.8,1.148,0.0,5.21,20.8,2.327,0.0,3.35
1729950902.96,19.2,0.918,0.0,2.56,39.9,1.32,0.0,5.8,19.2,1.053,0.0,6.12,19.2,2.13,0.0,5.07
1729950903.06,20.8,0.813,0.0,3.5,40.0,0.757,0.0,4.03,20.8,0.968,0.0,5.07,20.8,2.183,0.0,2.38
1729950903.16,19.2,1.067,0.0,3.29,41.6,0.774,0.0,4.74,19.2,0.966,0.0,5.43,19.2,1.948,0.0,1.65
1729950903.26,20.8,1.115,0.0,2.57,40.0,0.78,0.0,4.84,20.8,1.078,0.0,5.08,20.8,2.052,0.0,2.41
1729950903.36,19.2,1.03,0.0,4.24,41.6,0.793,0.0,4.22,19.2,1.123,0.0,5.66,19.2,2.033,0.0,2.56
1729950903.46,20.8,0.817,0.0,2.36,40.0,0.871,0.0,5.27,20.8,0.944,0.0,5.61,20.8,1.989,0.0,2.35
1729950903.56,19.2,0.789,0.0,3.35,39.9,0.661,0.0,3.77,19.2,0.913,0.0,5.65,19.2,1.827,0.0,2.53
1729950903.66,20.8,1.033,0.0,2.47,40.0,0.768,0.0,4.6,20.8,0.838,0.0,5.34,19.2,1.736,0.0,2.69
1729950903.76,19.2,1.131,0.0,3.4,40.0,0.792,0.0,4.29,19.2,1.024,0.0,5.3,20.8,1.799,0.0,2.51
1729950903.86,20.8,1.008,0.0,2.77,40.0,0.665,0.0,5.59,20.8,0.983,0.0,5.19,19.2,1.873,0.0,7.55
1729950903.96,20.8,0.782,0.0,1.73,40.0,0.937,0.0,4.9,19.2,0.931,0.0,4.4,20.8,1.826,0.0,4.5
1729950904.06,19.2,0.687,0.0,3.26,39.9,0.859,0.0,3.17,20.8,0.847,0.0,4.4,19.2,1.513,0.0,4.97
1729950904.16,19.2,1.05,0.0,2.38,40.1,0.841,0.0,5.7,19.2,0.767,0.0,4.2,20.8,1.387,0.0,4.89
1729950904.26,20.8,1.071,0.0,5.22,39.9,0.898,0.0,4.99,20.8,1.043,0.0,4.48,19.2,1.693,0.0,7.24
1729950904.36,19.2,0.934,0.0,4.86,40.1,0.842,0.0,13.4,19.2,1.148,0.0,6.76,19.2,1.633,0.0,12.5
1729950904.46,20.8,0.996,0.0,5.53,40.0,0.983,0.0,8.26,20.8,1.062,0.0,7.23,20.8,1.683,0.0,12.3
1729950904.56,19.2,0.889,0.0,5.555,40.0,0.868,0.0,9.51,19.2,1.021,0.0,7.56,19.2,1.713,0.0,13.1
1729950904.66,19.2,0.731,0.0,5.58,39.9,0.932,0.0,11.7,20.8,1.014,0.0,6.85,20.8,1.746,0.0,13.5
1729950904.76,20.8,0.902,0.0,5.83,39.9,1.035,0.0,9.19,19.2,1.065,0.0,7.57,19.2,1.687,0.0,12.1
1729950904.86,20.8,0.8,0.0,8.27,40.2,0.984,0.0,15.0,20.8,1.191,0.0,9.28,20.8,1.716,0.0,2.72
1729950904.96,20.8,0.804,0.0,8.405,39.9,1.137,0.0,12.5,19.2,0.967,0.0,9.53,19.2,1.597,0.0,2.37
1729950905.06,19.2,0.761,0.0,8.54,40.1,1.082,0.0,13.1,19.2,1.074,0.0,10.1,20.8,2.04,0.0,2.21
1729950905.16,20.8,0.747,0.0,8.61,40.0,1.181,0.0,14.5,20.8,0.956,0.0,9.37,19.2,1.717,0.0,1.6
1729950905.26,19.2,0.793,0.0,9.98,40.0,1.141,0.0,18.8,19.2,1.045,0.0,11.3,19.2,1.508,0.0,3.17
1729950905.36,20.8,0.755,0.0,12.1,40.0,0.977,0.0,15.7,20.8,1.076,0.0,11.2,20.8,1.488,0.0,2.2
1729950905.46,19.2,0.954,0.0,7.41,40.0,1.229,0.0,13.8,19.2,0.991,0.0,11.5,20.8,1.461,0.0,2.9
1729950905.56,20.8,0.702,0.0,5.695,40.0,1.116,0.0,12.2,20.8,1.025,0.0,10.6,19.2,1.821,0.0,2.96
1729950905.66,19.2,0.774,0.0,3.98,40.0,1.23,0.0,12.1,19.2,0.949,0.0,11.0,20.8,1.44,0.0,2.53
1729950905.76,20.8,0.757,0.0,4.785,40.0,0.98,0.0,13.1,20.8,1.04,0.0,12.1,19.2,1.307,0.0,2.48
1729950905.86,19.2,0.746,0.0,5.59,40.0,0.984,0.0,12.0,19.2,0.927,0.0,8.9,20.8,1.271,0.0,1.56
1729950905.96,20.8,0.677,0.0,4.74,40.0,1.005,0.0,11.7,20.8,0.808,0.0,5.24,20.8,1.358,0.0,2.69
1729950906.06,19.2,0.751,0.0,3.89,40.0,0.808,0.0,11.6,19.2,0.81,0.0,5.99,19.2,1.228,0.0,2.82
1729950906.16,20.8,0.605,0.0,3.05,40.0,1.099,0.0,12.0,20.8,0.778,0.0,4.6,20.8,1.395,0.0,2.09
1729950906.26,19.2,0.773,0.0,3.79,40.0,1.063,0.0,13.9,19.2,0.661,0.0,4.93,19.2,1.157,0.0,2.49
1729950906.36,20.8,0.762,0.0,4.17,40.1,1.253,0.0,14.3,20.8,0.758,0.0,4.56,20.8,1.258,0.0,2.15
1729950906.46,19.2,1.025,0.0,2.76,40.0,1.36,0.0,10.8,20.8,0.832,0.0,4.42,19.2,1.314,0.0,2.57
1729950906.56,20.8,0.807,0.0,4.12,40.0,1.115,0.0,12.2,19.2,0.948,0.0,4.25,20.7,1.409,0.0,2.06
1729950906.66,19.2,0.665,0.0,3.4,40.0,1.326,0.0,10.5,19.2,0.926,0.0,5.74,19.3,1.359,0.0,2.5
1729950906.76,20.8,0.819,0.0,4.05,40.0,1.237,0.0,12.0,20.8,0.783,0.0,5.76,20.8,1.249,0.0,2.98
1729950906.86,19.2,0.948,0.0,3.71,36.8,1.379,0.0,5.03,20.8,0.764,0.0,4.96,20.8,1.266,0.0,2.31
1729950906.96,20.8,0.937,0.0,3.07,41.7,1.371,0.0,4.99,19.2,0.839,0.0,5.52,19.2,1.587,0.0,2.77
1729950907.06,19.2,0.877,0.0,3.33,40.0,1.207,0.0,5.42,20.8,0.9,0.0,4.35,20.8,1.622,0.0,1.5
1729950907.16,20.8,0.86,0.0,2.24,38.4,1.505,0.0,6.26,19.2,0.884,0.0,5.35,19.2,1.533,0.0,2.62
1729950907.26,19.2,1.042,0.0,3.63,40.0,0.905,0.0,9.14,19.2,0.836,0.0,8.06,20.8,1.357,0.0,3.08
1729950907.36,20.8,1.116,0.0,3.99,40.0,0.996,0.0,7.12,20.8,1.104,0.0,5.13,19.2,1.657,0.0,3.23
1729950907.46,19.2,1.219,0.0,2.86,41.6,0.868,0.0,6.25,19.2,1.048,0.0,4.79,20.8,1.717,0.0,4.31
1729950907.56,20.8,1.135,0.0,4.45,40.0,1.037,0.0,7.27,20.8,1.106,0.0,5.86,19.2,1.748,0.0,2.98
1729950907.66,19.2,1.001,0.0,3.34,41.6,1.11,0.0,8.05,19.2,0.981,0.0,6.68,20.8,1.868,0.0,4.69
1729950907.76,20.8,1.123,0.0,5.47,40.0,0.862,0.0,10.9,20.8,0.919,0.0,7.91,19.2,1.823,0.0,1.73
1729950907.86,19.2,1.268,0.0,2.49,40.0,0.997,0.0,6.31,19.2,1.02,0.0,4.59,19.2,1.876,0.0,2.85
1729950907.96,19.2,1.264,0.0,3.98,40.0,1.032,0.0,7.14,20.8,1.121,0.0,6.11,20.8,2.037,0.0,3.43
1729950908.06,20.8,1.204,0.0,3.68,40.0,1.314,0.0,8.95,19.2,1.204,0.0,6.0,19.2,2.357,0.0,2.25
1729950908.16,20.8,1.039,0.0,4.07,40.0,1.244,0.0,9.28,20.8,1.087,0.0,6.83,20.8,2.012,0.0,3.28
1729950908.26,19.2,1.201,0.0,6.99,40.0,1.03,0.0,12.6,19.2,0.962,0.0,9.45,20.8,2.062,0.0,1.88
1729950908.36,20.8,1.23,0.0,2.62,40.0,1.181,0.0,6.65,20.8,1.066,0.0,5.69,19.2,2.079,0.0,3.24
1729950908.46,19.2,0.985,0.0,3.54,40.0,1.048,0.0,7.07,19.2,1.125,0.0,6.11,20.8,1.954,0.0,1.74
1729950908.56,19.2,0.982,0.0,3.58,40.0,1.221,0.0,7.56,20.8,1.105,0.0,5.93,19.2,2.072,0.0,2.61
1729950908.66,20.8,0.856,0.0,5.88,40.0,0.93,0.0,12.2,20.8,0.973,0.0,8.41,20.8,1.935,0.0,3.08
1729950908.76,19.2,0.979,0.0,4.96,40.0,1.207,0.0,8.24,19.2,0.822,0.0,6.01,19.2,1.856,0.0,2.08
1729950908.86,20.8,1.075,0.0,4.31,40.0,1.129,0.0,7.28,20.8,1.152,0.0,6.69,20.8,2.037,0.0,2.18
1729950908.96,19.2,1.135,0.0,3.77,40.0,1.161,0.0,8.23,19.2,1.192,0.0,6.9,19.2,2.135,0.0,1.57
1729950909.06,20.8,0.962,0.0,4.19,39.9,1.228,0.0,9.26,20.8,1.203,0.0,7.2,20.8,2.169,0.0,2.66
1729950909.16,20.8,0.745,0.0,4.81,38.5,1.054,0.0,9.01,19.2,0.965,0.0,7.05,19.2,1.881,0.0,2.17
1729950909.26,19.2,0.77,0.0,3.86,41.6,1.098,0.0,8.99,20.8,0.787,0.0,5.86,20.8,1.831,0.0,2.43
1729950909.36,20.8,1.007,0.0,3.3,40.0,1.117,0.0,9.22,19.2,1.15,0.0,6.445,19.2,1.972,0.0,2.66
1729950909.46,19.2,1.066,0.0,4.32,38.4,1.29,0.0,10.4,20.8,1.276,0.0,7.03,19.2,2.125,0.0,1.48
1729950909.56,20.8,0.985,0.0,4.62,41.6,1.293,0.0,11.9,19.2,1.242,0.0,7.5,19.2,2.005,0.0,3.25
1729950909.66,19.2,0.958,0.0,4.74,38.4,1.043,0.0,9.47,20.8,0.991,0.0,6.52,20.8,1.634,0.0,2.77
1729950909.76,20.8,0.799,0.0,4.59,41.6,1.174,0.0,12.1,19.2,0.925,0.0,5.8,19.2,1.583,0.0,3.27
1729950909.86,19.2,0.924,0.0,3.81,40.0,1.185,0.0,9.21,20.8,1.144,0.0,5.725,20.8,1.498,0.0,3.39
1729950909.96,20.8,1.039,0.0,3.5,36.8,1.306,0.0,10.2,19.2,1.15,0.0,5.65,20.8,1.523,0.0,4.8
1729950910.06,19.2,0.958,0.0,5.64,40.0,1.294,0.0,14.6,20.8,1.035,0.0,7.35,20.8,1.495,0.0,8.05
1729950910.16,20.8,0.897,0.0,5.51,40.0,1.082,0.0,12.9,19.2,0.833,0.0,9.05,19.2,1.335,0.0,11.3
1729950910.26,19.2,0.913,0.0,5.45,40.0,1.194,0.0,15.3,19.2,0.683,0.0,6.52,20.8,1.445,0.0,10.5
1729950910.36,20.8,1.073,0.0,5.67,40.0,1.206,0.0,12.9,20.8,1.052,0.0,7.26,19.2,1.471,0.0,8.43
1729950910.46,19.2,1.285,0.0,7.41,38.0,1.23,0.0,15.2,19.2,0.867,0.0,8.0,20.8,1.546,0.0,10.4
1729950910.56,20.8,1.23,0.0,8.99,40.5,1.311,0.0,17.2,20.8,1.165,0.0,8.85,19.2,2.159,0.0,13.2
1729950910.66,19.2,1.082,0.0,7.67,40.0,1.135,0.0,16.8,20.8,1.019,0.0,11.3,20.8,1.92,0.0,16.6
1729950910.76,20.8,0.917,0.0,7.85,40.1,1.248,0.0,18.7,19.2,0.853,0.0,10.8,19.2,1.797,0.0,12.9
1729950910.86,19.2,1.057,0.0,8.71,40.0,1.115,0.0,18.5,20.8,0.749,0.0,10.4,20.8,1.685,0.0,8.41
1729950910.96,19.2,1.119,0.0,9.91,40.0,1.297,0.0,18.3,19.2,0.895,0.0,10.1,19.2,1.736,0.0,2.8
1729950911.06,20.8,1.193,0.0,10.9,40.0,1.356,0.0,18.1,20.8,0.953,0.0,12.8,20.8,2.063,0.0,4.48
1729950911.16,19.2,1.395,0.0,11.7,40.0,1.372,0.0,21.2,19.2,1.012,0.0,12.5,19.2,2.133,0.0,6.16
1729950911.26,20.8,1.294,0.0,11.6,40.0,1.475,0.0,22.0,20.8,1.143,0.0,13.9,20.8,2.261,0.0,4.72
1729950911.36,20.8,1.07,0.0,12.9,40.0,0.69,0.0,26.6,19.2,1.003,0.0,14.8,19.2,2.135,0.0,3.28
1729950911.46,19.2,1.232,0.0,8.76,40.0,1.04,0.0,20.9,20.8,0.985,0.0,12.6,20.8,1.918,0.0,1.8
1729950911.56,20.8,1.074,0.0,7.98,41.6,1.141,0.0,19.0,19.2,1.021,0.0,12.2,19.2,2.466,0.0,2.55
1729950911.66,19.2,1.051,0.0,4.49,40.0,0.86,0.0,19.1,20.8,0.875,0.0,12.2,20.8,1.997,0.0,3.76
1729950911.76,20.8,0.813,0.0,4.27,40.0,0.823,0.0,18.0,19.2,0.797,0.0,11.3,19.2,1.734,0.0,1.64
1729950911.86,19.2,0.937,0.0,5.14,40.0,0.576,0.0,18.1,20.8,0.669,0.0,9.63,20.8,1.527,0.0,2.89
1729950911.96,19.2,0.976,0.0,3.63,40.0,0.782,0.0,16.2,19.2,0.802,0.0,6.78,19.2,1.592,0.0,2.14
1729950912.06,20.8,0.975,0.0,5.12,40.0,0.711,0.0,16.3,20.8,0.795,0.0,6.5,20.8,1.628,0.0,2.72
1729950912.16,20.8,0.821,0.0,3.39,41.6,0.793,0.0,17.7,19.2,0.794,0.0,7.2,19.2,1.649,0.0,2.58
1729950912.26,19.2,0.784,0.0,3.99,39.9,0.685,0.0,21.6,20.8,0.674,0.0,7.94,20.8,1.459,0.0,1.53
1729950912.36,20.8,0.906,0.0,3.53,40.0,0.69,0.0,16.5,19.2,0.645,0.0,6.42,19.2,1.372,0.0,2.35
1729950912.46,19.2,1.11,0.0,2.1,40.0,0.783,0.0,14.0,20.8,0.828,0.0,6.74,20.8,1.495,0.0,1.62
1729950912.56,20.8,1.025,0.0,3.35,39.9,0.709,0.0,11.0,19.2,0.912,0.0,6.58,19.2,1.66,0.0,2.5
1729950912.66,19.2,0.895,0.0,2.24,40.0,0.706,0.0,11.9,20.8,0.799,0.0,5.56,20.8,1.387,0.0,2.86
1729950912.76,19.2,0.928,0.0,2.75,40.0,0.584,0.0,14.7,19.2,0.775,0.0,9.58,19.2,1.563,0.0,1.54
1729950912.86,20.8,1.304,0.0,2.89,40.0,1.025,0.0,12.0,19.2,0.86,0.0,5.91,20.8,1.42,0.0,2.5
1729950912.96,19.2,1.288,0.0,1.65,40.0,0.863,0.0,11.9,20.8,1.121,0.0,6.33,19.2,2.027,0.0,1.6
1729950913.06,20.8,1.259,0.0,4.39,40.0,0.848,0.0,10.7,20.8,1.238,0.0,6.47,19.2,2.164,0.0,2.49
1729950913.16,19.2,1.005,0.0,8.32,40.0,0.92,0.0,10.9,19.2,1.198,0.0,6.47,20.8,1.989,0.0,3.74
1729950913.26,20.8,0.936,0.0,3.92,40.0,0.697,0.0,17.8,20.8,0.963,0.0,9.65,19.2,2.074,0.0,2.18
1729950913.36,19.2,0.853,0.0,5.62,41.6,0.97,0.0,11.5,19.2,0.942,0.0,6.96,20.8,2.163,0.0,3.71
1729950913.46,20.8,0.99,0.0,3.88,40.0,0.812,0.0,11.8,20.8,1.197,0.0,7.64,19.2,2.409,0.0,1.85
1729950913.56,19.2,1.196,0.0,4.9,38.4,0.893,0.0,9.89,19.2,1.325,0.0,6.72,20.8,2.273,0.0,2.56
1729950913.66,20.8,1.17,0.0,8.61,41.6,0.94,0.0,11.9,20.8,1.28,0.0,7.04,19.2,2.251,0.0,3.08
1729950913.76,20.8,1.001,0.0,5.72,40.0,0.812,0.0,17.5,19.2,1.153,0.0,8.13,20.8,2.01,0.0,2.23
1729950913.86,19.2,0.931,0.0,5.5,40.0,1.099,0.0,11.3,20.8,1.071,0.0,6.57,19.2,1.93,0.0,2.38
1729950913.96,20.8,0.998,0.0,5.15,40.0,1.028,0.0,9.69,19.2,1.304,0.0,6.47,19.2,1.757,0.0,1.96
1729950914.06,19.2,1.132,0.0,4.78,40.0,1.058,0.0,10.5,20.8,1.269,0.0,6.74,20.8,1.767,0.0,2.64
1729950914.16,20.8,1.101,0.0,9.17,39.9,1.079,0.0,9.75,19.2,1.284,0.0,5.66,20.8,2.069,0.0,1.72
1729950914.26,19.2,1.036,0.0,6.88,40.0,0.887,0.0,17.6,20.8,1.097,0.0,9.69,20.8,1.838,0.0,2.79
1729950914.36,20.8,0.966,0.0,5.93,40.0,1.069,0.0,10.5,19.2,0.939,0.0,7.32,19.2,1.681,0.0,2.42
1729950914.46,19.2,1.234,0.0,6.06,40.0,1.096,0.0,9.58,19.2,1.141,0.0,6.72,20.8,1.694,0.0,1.6
1729950914.56,19.2,1.398,0.0,6.2,40.0,1.137,0.0,10.7,20.8,1.219,0.0,7.69,19.2,1.852,0.0,2.9
1729950914.66,20.8,1.362,0.0,6.26,40.0,1.204,0.0,10.1,19.2,1.202,0.0,7.36,20.8,2.097,0.0,1.59
1729950914.76,20.8,1.243,0.0,7.55,40.0,1.153,0.0,16.7,20.8,1.095,0.0,7.78,19.2,2.091,0.0,2.47
1729950914.86,19.2,1.189,0.0,5.8,39.9,1.385,0.0,12.3,20.8,1.008,0.0,7.93,20.8,1.953,0.0,2.92
1729950914.96,20.8,1.227,0.0,6.51,40.0,1.246,0.0,11.6,19.2,1.027,0.0,7.1,19.2,2.011,0.0,2.52
1729950915.06,19.2,1.349,0.0,6.27,40.0,1.298,0.0,10.8,20.8,1.028,0.0,7.44,20.8,1.956,0.0,2.48
1729950915.16,19.2,1.282,0.0,5.83,39.9,1.359,0.0,10.1,19.2,1.143,0.0,6.42,19.2,2.245,0.0,2.41
1729950915.26,20.8,1.017,0.0,7.13,40.0,1.149,0.0,15.7,20.8,1.081,0.0,8.87,20.8,1.937,0.0,2.21
1729950915.36,19.2,1.061,0.0,6.67,40.0,1.454,0.0,11.5,19.2,0.926,0.0,7.85,19.2,1.809,0.0,1.7
1729950915.46,20.8,1.173,0.0,7.02,40.0,1.271,0.0,9.96,20.8,0.902,0.0,6.63,20.8,1.824,0.0,2.43
1729950915.56,19.2,1.221,0.0,5.61,38.4,1.305,0.0,10.2,19.2,1.064,0.0,6.7,19.2,2.096,0.0,2.06
1729950915.66,20.8,1.187,0.0,6.69,40.0,1.442,0.0,9.94,20.8,1.158,0.0,5.86,20.8,2.166,0.0,2.55
1729950915.76,19.2,1.056,0.0,6.14,40.0,1.167,0.0,17.1,19.2,1.06,0.0,11.6,19.2,2.055,0.0,8.63
1729950915.86,20.8,0.854,0.0,6.12,38.4,0.78,0.0,9.98,20.8,0.958,0.0,6.48,20.9,1.961,0.0,2.96
1729950915.96,19.2,1.145,0.0,6.96,41.6,0.803,0.0,10.6,19.2,0.808,0.0,5.59,19.2,1.961,0.0,3.86
1729950916.06,19.2,1.164,0.0,5.3,40.0,0.891,0.0,11.6,20.8,1.086,0.0,6.56,20.8,2.07,0.0,4.04
1729950916.16,20.8,1.099,0.0,10.0,41.6,0.801,0.0,13.8,19.2,1.117,0.0,8.97,19.2,2.199,0.0,6.4
1729950916.26,20.8,1.019,0.0,7.0,40.0,0.776,0.0,17.4,20.8,0.999,0.0,11.9,20.8,1.968,0.0,16.0
1729950916.36,19.2,0.919,0.0,5.21,40.0,0.778,0.0,15.1,19.2,0.993,0.0,9.1,19.2,1.983,0.0,10.4
1729950916.46,19.2,1.321,0.0,7.0,40.0,0.777,0.0,14.0,20.8,1.052,0.0,9.61,20.8,2.109,0.0,11.1
1729950916.56,20.8,1.376,0.0,9.15,40.0,0.92,0.0,15.2,19.2,1.396,0.0,10.6,17.6,2.31,0.0,14.1
1729950916.66,19.2,1.033,0.0,7.63,40.0,0.822,0.0,21.2,20.8,1.345,0.0,13.6,20.8,2.315,0.0,12.7
1729950916.76,20.8,0.998,0.0,7.26,40.0,0.884,0.0,18.4,19.2,1.128,0.0,11.4,19.2,1.853,0.0,11.9
1729950916.86,19.2,0.941,0.0,7.82,40.0,0.928,0.0,19.6,20.8,1.041,0.0,11.1,20.8,2.009,0.0,3.1
1729950916.96,20.8,1.085,0.0,9.22,40.0,0.811,0.0,17.3,19.2,1.119,0.0,11.0,19.2,2.076,0.0,1.85
1729950917.06,19.2,1.226,0.0,13.3,40.0,0.988,0.0,18.6,20.8,1.151,0.0,11.7,19.2,2.213,0.0,2.53
1729950917.16,20.8,1.227,0.0,13.3,40.0,1.083,0.0,25.0,19.2,1.341,0.0,15.0,19.2,2.661,0.0,3.12
1729950917.26,19.2,0.914,0.0,12.6,40.0,0.939,0.0,26.9,20.8,1.339,0.0,14.2,20.8,2.57,0.0,5.9
1729950917.36,20.8,0.945,0.0,8.69,40.0,0.914,0.0,21.6,19.2,1.205,0.0,13.1,20.8,2.296,0.0,2.64
1729950917.46,19.2,0.777,0.0,10.8,40.0,0.82,0.0,18.6,20.8,1.121,0.0,11.5,20.8,2.107,0.0,1.74
1729950917.56,20.8,0.824,0.0,5.02,40.0,0.793,0.0,19.5,19.2,1.105,0.0,11.8,19.2,2.13,0.0,2.53
1729950917.66,20.8,0.854,0.0,4.99,40.0,0.888,0.0,16.9,20.8,1.029,0.0,10.8,19.2,1.945,0.0,2.75
1729950917.76,19.2,0.765,0.0,3.44,40.0,0.754,0.0,20.6,19.2,1.069,0.0,11.1,20.8,1.775,0.0,1.61
1729950917.86,20.8,0.802,0.0,5.11,40.0,0.839,0.0,16.6,20.8,0.889,0.0,10.5,20.8,1.649,0.0,2.39
1729950917.96,19.2,0.658,0.0,5.09,40.0,0.816,0.0,15.1,19.2,0.956,0.0,8.71,19.2,1.651,0.0,1.64
1729950918.06,20.8,0.711,0.0,4.3,40.0,0.717,0.0,17.1,20.8,0.981,0.0,10.1,20.8,1.66,0.0,2.44
1729950918.16,19.2,0.73,0.0,2.58,40.0,0.884,0.0,16.3,19.2,1.21,0.0,7.1,19.2,1.69,0.0,2.51
