Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729950898.76,40.0,0.74,0.0,11.2,20.8,0.889,0.0,2.61,20.8,1.037,0.0,5.52,6.4,1.969,0.0,9.78
1729950898.86,40.0,0.724,0.0,11.45,19.2,1.08,0.0,1.62,19.2,1.172,0.0,10.3,9.6,1.826,0.0,7.67
1729950898.96,40.0,0.683,0.0,11.7,20.8,1.093,0.0,2.38,20.8,1.121,0.0,7.92,6.4,1.974,0.0,7.57
1729950899.06,40.0,0.641,0.0,10.3,19.2,1.068,0.0,1.12,19.2,1.024,0.0,7.92,9.6,1.93,0.0,8.93
1729950899.16,40.0,0.737,0.0,11.4,20.8,1.11,0.0,2.24,19.2,1.061,0.0,7.57,6.4,1.992,0.0,9.99
1729950899.26,38.4,0.691,0.0,12.05,19.2,1.111,0.0,2.09,20.8,1.131,0.0,9.68,8.0,2.099,0.0,11.0
1729950899.36,41.6,0.675,0.0,12.7,20.8,1.214,0.0,2.17,19.2,1.198,0.0,12.2,8.0,2.112,0.0,11.1
1729950899.46,38.5,0.573,0.0,11.5,19.2,1.236,0.0,1.52,20.8,1.086,0.0,11.8,8.0,1.852,0.0,7.47
1729950899.56,39.9,0.605,0.0,13.2,20.8,1.316,0.0,1.51,20.8,1.155,0.0,13.5,8.0,1.565,0.0,4.09
1729950899.66,39.9,0.618,0.0,10.2,19.2,1.21,0.0,1.51,19.2,1.164,0.0,8.14,8.0,1.519,0.0,2.94
1729950899.76,40.1,0.657,0.0,11.1,20.8,0.98,0.0,1.32,20.8,0.959,0.0,4.09,8.0,1.383,0.0,2.49
1729950899.86,40.0,0.569,0.0,10.7,19.2,0.942,0.0,2.25,19.2,0.991,0.0,4.22,8.0,1.475,0.0,1.13
1729950899.96,41.7,0.504,0.0,8.84,20.8,1.032,0.0,1.99,19.2,0.79,0.0,2.24,8.0,1.499,0.0,6.2
1729950900.06,40.0,0.676,0.0,9.61,19.2,0.988,0.0,2.58,20.8,0.923,0.0,5.93,8.0,1.557,0.0,0.809
1729950900.16,40.0,0.697,0.0,5.74,20.8,1.11,0.0,2.0,20.8,1.142,0.0,1.72,8.0,1.74,0.0,3.69
1729950900.26,40.0,0.757,0.0,5.59,19.2,1.087,0.0,1.23,19.2,1.126,0.0,2.41,9.6,1.853,0.0,5.11
1729950900.36,39.9,0.596,0.0,5.44,20.8,0.962,0.0,1.64,20.8,1.092,0.0,1.51,6.4,1.672,0.0,4.21
1729950900.46,40.0,0.789,0.0,5.57,19.2,1.068,0.0,1.02,19.2,0.832,0.0,1.61,9.6,1.288,0.0,6.72
1729950900.56,40.0,0.749,0.0,7.79,19.2,1.001,0.0,1.47,20.8,0.821,0.0,6.16,6.4,1.097,0.0,5.17
1729950900.66,40.0,0.993,0.0,4.7,20.8,1.104,0.0,1.19,19.1,1.143,0.0,2.13,9.6,1.087,0.0,4.64
1729950900.76,40.0,0.828,0.0,4.85,20.8,1.076,0.0,1.16,20.9,1.049,0.0,3.48,6.4,1.025,0.0,5.2
1729950900.86,40.0,0.704,0.0,4.77,19.2,0.969,0.0,1.62,19.2,0.91,0.0,2.6,9.6,1.197,0.0,4.89
1729950900.96,40.0,0.803,0.0,4.45,20.8,0.926,0.0,1.27,20.8,0.905,0.0,2.59,6.4,1.186,0.0,6.12
1729950901.06,38.4,0.893,0.0,6.1,19.2,0.948,0.0,0.756,19.2,0.845,0.0,4.91,8.0,1.381,0.0,2.82
1729950901.16,40.0,0.992,0.0,3.91,20.8,1.103,0.0,2.32,20.8,1.069,0.0,1.16,8.0,1.492,0.0,3.83
1729950901.26,40.0,0.886,0.0,5.09,19.2,1.226,0.0,4.42,19.2,0.959,0.0,3.13,8.0,1.551,0.0,3.72
1729950901.36,40.0,0.707,0.0,4.6,20.8,0.976,0.0,3.6,20.8,0.936,0.0,1.35,8.0,1.507,0.0,4.71
1729950901.46,40.0,0.86,0.0,5.67,20.7,0.927,0.0,1.57,19.2,0.842,0.0,2.25,8.0,1.494,0.0,4.95
1729950901.56,38.4,0.588,0.0,5.93,19.2,1.118,0.0,0.788,20.8,0.759,0.0,2.08,8.0,1.57,0.0,4.7
1729950901.66,39.9,0.733,0.0,5.34,19.2,1.06,0.0,2.2,19.2,0.987,0.0,1.42,8.0,1.638,0.0,4.81
1729950901.76,41.6,0.549,0.0,5.72,20.8,1.127,0.0,1.39,20.8,0.953,0.0,1.66,8.0,1.826,0.0,4.86
1729950901.86,40.0,0.604,0.0,4.99,19.2,0.987,0.0,1.86,19.2,1.045,0.0,0.863,8.0,1.986,0.0,4.55
1729950901.96,41.6,0.534,0.0,5.47,20.8,1.02,0.0,2.34,20.8,0.866,0.0,2.48,8.0,2.233,0.0,5.13
1729950902.06,38.4,0.656,0.0,6.01,19.2,1.173,0.0,2.37,20.8,0.783,0.0,3.73,8.0,2.022,0.0,5.51
1729950902.16,41.6,0.776,0.0,6.7,20.8,1.257,0.0,5.11,19.2,1.061,0.0,4.61,8.0,1.907,0.0,5.33
1729950902.26,40.0,0.602,0.0,6.42,19.2,1.187,0.0,4.02,19.2,1.073,0.0,4.19,9.6,1.603,0.0,5.75
1729950902.36,40.0,0.621,0.0,6.43,20.8,0.965,0.0,4.77,20.8,1.025,0.0,5.01,6.4,1.642,0.0,4.83
1729950902.46,40.0,0.696,0.0,5.7,19.2,1.009,0.0,5.52,19.2,1.076,0.0,3.07,9.6,1.518,0.0,5.2
1729950902.56,40.0,0.648,0.0,5.78,20.8,1.117,0.0,7.88,20.8,0.981,0.0,3.97,6.4,1.51,0.0,4.4
1729950902.66,40.0,0.703,0.0,5.67,19.2,1.137,0.0,6.1,19.2,1.154,0.0,2.32,9.6,1.437,0.0,4.69
1729950902.76,40.0,0.673,0.0,5.63,20.8,1.207,0.0,7.11,20.8,1.229,0.0,2.99,6.4,1.695,0.0,5.41
1729950902.86,38.4,0.644,0.0,4.29,19.2,1.111,0.0,7.92,20.8,1.154,0.0,1.06,8.0,1.883,0.0,5.14
1729950902.96,40.0,0.675,0.0,5.25,20.8,1.049,0.0,8.73,19.2,1.047,0.0,3.15,8.0,1.521,0.0,5.33
1729950903.06,40.0,0.757,0.0,4.99,19.2,1.183,0.0,8.64,19.2,1.155,0.0,0.992,8.0,1.381,0.0,5.34
1729950903.16,41.6,0.584,0.0,5.11,20.8,1.173,0.0,6.71,20.8,1.183,0.0,2.44,8.0,1.133,0.0,4.9
1729950903.26,40.0,0.642,0.0,5.69,19.2,1.109,0.0,1.3,20.8,1.185,0.0,1.66,9.6,1.206,0.0,4.71
1729950903.36,40.0,0.595,0.0,5.03,20.8,0.974,0.0,1.33,19.2,1.117,0.0,1.79,6.4,1.227,0.0,4.58
1729950903.46,40.0,0.585,0.0,5.79,19.2,0.887,0.0,1.36,20.8,0.897,0.0,1.9,8.0,1.266,0.0,5.04
1729950903.56,40.0,0.608,0.0,4.6,20.8,1.124,0.0,1.2,19.2,0.887,0.0,1.18,8.0,1.476,0.0,4.21
1729950903.66,40.0,0.832,0.0,4.86,19.2,1.07,0.0,1.49,19.2,1.05,0.0,2.95,9.6,1.674,0.0,4.48
1729950903.76,39.9,0.742,0.0,4.74,20.8,1.1,0.0,0.905,20.8,1.201,0.0,1.19,6.4,1.38,0.0,5.59
1729950903.86,40.0,0.636,0.0,5.03,19.2,0.865,0.0,0.94,19.2,0.974,0.0,2.66,9.6,1.162,0.0,5.27
1729950903.96,40.0,0.649,0.0,4.89,20.8,0.677,0.0,0.976,20.8,0.827,0.0,1.84,6.4,1.034,0.0,3.91
1729950904.06,40.0,0.721,0.0,3.6,19.2,0.942,0.0,1.18,19.2,0.646,0.0,1.41,9.6,1.031,0.0,4.675
1729950904.16,38.4,0.78,0.0,4.15,20.8,1.099,0.0,1.6,19.2,0.604,0.0,1.86,6.4,1.067,0.0,5.44
1729950904.26,41.6,0.826,0.0,5.2,19.2,1.003,0.0,1.05,20.8,0.817,0.0,1.37,9.6,1.321,0.0,6.72
1729950904.36,40.0,0.69,0.0,8.69,20.8,0.848,0.0,0.914,20.8,0.792,0.0,5.07,6.4,1.294,0.0,8.0
1729950904.46,38.4,0.743,0.0,7.51,19.2,0.863,0.0,0.778,19.2,0.961,0.0,4.73,8.0,1.547,0.0,7.995
1729950904.56,40.1,0.74,0.0,7.97,20.8,1.11,0.0,0.771,20.8,0.85,0.0,5.44,8.0,1.564,0.0,7.99
1729950904.66,39.9,0.921,0.0,8.55,19.2,1.042,0.0,0.764,19.2,0.719,0.0,4.99,8.0,1.553,0.0,8.55
1729950904.76,40.0,0.858,0.0,8.86,20.8,1.071,0.0,1.51,20.8,0.908,0.0,5.61,8.0,1.588,0.0,9.02
1729950904.86,40.0,0.677,0.0,8.67,19.2,0.747,0.0,1.22,19.2,0.914,0.0,6.04,8.0,1.633,0.0,9.04
1729950904.96,40.0,0.647,0.0,9.4,20.8,0.868,0.0,0.804,20.8,1.054,0.0,6.3,8.0,1.618,0.0,9.02
1729950905.06,38.4,0.825,0.0,9.52,19.2,0.761,0.0,1.2,20.8,0.867,0.0,6.88,8.0,1.632,0.0,9.31
1729950905.16,40.0,0.817,0.0,10.6,20.8,0.833,0.0,1.87,19.2,0.911,0.0,7.42,8.0,1.722,0.0,9.57
1729950905.26,41.6,0.753,0.0,12.5,20.8,0.765,0.0,1.26,19.2,0.933,0.0,10.3,8.0,1.885,0.0,10.6
1729950905.36,40.0,0.781,0.0,11.1,19.2,0.714,0.0,1.63,19.2,0.882,0.0,7.01,8.0,1.999,0.0,10.9
1729950905.46,40.0,0.73,0.0,9.92,20.8,0.829,0.0,1.53,19.2,1.128,0.0,1.68,8.0,1.954,0.0,11.1
1729950905.56,38.4,0.805,0.0,9.98,19.2,0.791,0.0,0.814,20.8,0.921,0.0,1.75,8.0,1.69,0.0,11.0
1729950905.66,41.6,0.843,0.0,8.92,20.8,0.774,0.0,0.771,19.2,0.91,0.0,1.51,8.0,1.723,0.0,10.6
1729950905.76,40.0,0.743,0.0,10.0,19.2,0.802,0.0,1.87,20.8,0.879,0.0,1.98,8.0,1.457,0.0,8.59
1729950905.86,38.5,0.428,0.0,10.1,19.2,0.728,0.0,0.978,19.2,0.868,0.0,2.94,8.0,1.451,0.0,8.47
1729950905.96,41.6,0.499,0.0,8.04,20.8,0.686,0.0,0.831,20.8,0.819,0.0,2.0,8.0,1.342,0.0,5.17
1729950906.06,39.9,0.509,0.0,8.4,20.8,0.616,0.0,0.934,19.2,0.757,0.0,2.07,8.0,1.321,0.0,5.33
1729950906.16,40.1,0.437,0.0,5.26,19.2,0.686,0.0,1.41,20.8,0.705,0.0,1.52,8.0,1.447,0.0,4.92
1729950906.26,40.0,0.511,0.0,7.03,19.2,0.758,0.0,1.26,19.2,0.913,0.0,1.87,8.0,1.705,0.0,4.72
1729950906.36,40.0,0.483,0.0,4.93,20.8,0.76,0.0,1.29,20.8,0.936,0.0,1.0,8.0,1.324,0.0,4.9
1729950906.46,40.1,0.656,0.0,4.59,20.8,0.825,0.0,1.5,19.2,1.183,0.0,1.46,8.0,1.228,0.0,5.05
1729950906.56,39.9,0.629,0.0,5.25,19.2,0.662,0.0,1.31,20.8,0.769,0.0,1.37,8.0,1.139,0.0,4.45
1729950906.66,40.1,0.523,0.0,5.62,20.8,0.914,0.0,0.998,19.2,0.831,0.0,1.49,8.0,1.087,0.0,5.97
1729950906.76,40.0,0.555,0.0,7.45,19.2,0.901,0.0,1.08,20.8,0.947,0.0,1.35,8.0,1.057,0.0,6.29
1729950906.86,40.0,0.545,0.0,4.72,19.2,1.082,0.0,1.83,19.2,1.046,0.0,1.02,8.0,1.274,0.0,4.63
1729950906.96,40.0,0.567,0.0,4.96,20.8,0.937,0.0,0.803,20.8,1.114,0.0,1.97,8.0,1.32,0.0,5.03
1729950907.06,40.0,0.675,0.0,5.52,20.8,1.008,0.0,0.813,19.2,1.009,0.0,0.987,8.0,1.434,0.0,4.18
1729950907.16,40.0,0.553,0.0,5.55,19.2,1.095,0.0,1.03,20.8,0.921,0.0,0.911,8.0,1.369,0.0,5.42
1729950907.26,40.0,0.557,0.0,7.18,20.8,1.056,0.0,1.19,19.2,1.191,0.0,0.835,8.0,1.459,0.0,7.12
1729950907.36,40.0,0.638,0.0,5.46,19.2,1.05,0.0,0.835,20.8,1.217,0.0,0.775,8.0,1.246,0.0,4.64
1729950907.46,40.0,0.828,0.0,5.44,19.2,1.177,0.0,0.789,19.2,1.135,0.0,1.993,8.0,1.419,0.0,4.97
1729950907.56,40.0,0.776,0.0,6.08,20.8,1.066,0.0,1.28,20.8,1.138,0.0,3.21,8.0,1.45,0.0,5.49
1729950907.66,40.0,0.668,0.0,6.27,19.2,1.253,0.0,2.53,19.2,1.172,0.0,4.88,8.0,1.649,0.0,6.09
1729950907.76,40.0,0.594,0.0,8.09,20.8,1.107,0.0,1.71,20.8,1.201,0.0,5.06,8.0,1.754,0.0,6.62
1729950907.86,40.0,0.803,0.0,4.59,19.2,1.23,0.0,1.56,19.2,1.25,0.0,7.44,8.0,1.942,0.0,4.11
1729950907.96,40.0,0.979,0.0,5.98,20.8,1.277,0.0,1.81,20.8,1.373,0.0,3.86,8.0,2.273,0.0,5.33
1729950908.06,40.0,0.715,0.0,6.55,20.8,1.098,0.0,1.33,19.2,1.267,0.0,3.64,8.0,1.946,0.0,6.39
1729950908.16,40.0,0.701,0.0,7.75,19.2,1.397,0.0,2.42,20.8,1.157,0.0,5.31,8.0,1.912,0.0,6.95
1729950908.26,40.0,0.567,0.0,8.64,19.2,1.327,0.0,2.07,19.2,1.17,0.0,5.11,8.0,1.768,0.0,8.61
1729950908.36,40.0,0.703,0.0,5.48,19.2,1.328,0.0,2.23,19.2,1.108,0.0,6.69,8.0,1.712,0.0,5.77
1729950908.46,40.0,0.81,0.0,5.73,19.2,1.13,0.0,2.03,20.8,1.025,0.0,3.83,8.0,1.937,0.0,5.08
1729950908.56,40.0,0.62,0.0,5.78,20.8,1.126,0.0,1.34,20.8,0.972,0.0,5.73,8.0,1.992,0.0,5.48
1729950908.66,40.0,0.705,0.0,8.73,20.8,1.321,0.0,2.29,19.2,0.912,0.0,5.44,8.0,2.063,0.0,8.11
1729950908.76,41.6,0.701,0.0,6.21,19.2,1.374,0.0,0.851,20.8,0.807,0.0,7.18,8.0,2.279,0.0,6.38
1729950908.86,38.5,0.736,0.0,5.36,19.2,1.207,0.0,0.772,19.2,1.034,0.0,5.98,8.0,1.837,0.0,6.52
1729950908.96,41.6,0.759,0.0,5.81,20.8,1.163,0.0,0.785,20.8,1.153,0.0,5.44,8.0,1.541,0.0,6.18
1729950909.06,40.0,0.589,0.0,6.04,19.2,0.887,0.0,3.38,19.2,1.043,0.0,5.39,9.6,1.216,0.0,7.15
1729950909.16,40.0,0.774,0.0,6.31,19.2,0.788,0.0,3.89,20.8,0.866,0.0,6.57,6.4,1.177,0.0,6.27
1729950909.26,40.0,0.691,0.0,6.55,20.8,0.952,0.0,3.16,19.2,0.89,0.0,5.97,8.0,1.173,0.0,6.15
1729950909.36,38.4,0.893,0.0,6.02,20.8,0.948,0.0,2.79,20.8,1.077,0.0,6.29,8.0,1.324,0.0,6.22
1729950909.46,41.6,0.857,0.0,6.42,20.8,1.001,0.0,3.09,19.2,1.153,0.0,4.75,9.6,1.7,0.0,6.16
1729950909.56,40.0,0.655,0.0,7.53,19.2,0.864,0.0,4.15,20.8,1.064,0.0,5.91,6.4,1.807,0.0,7.47
1729950909.66,40.0,0.839,0.0,6.57,20.8,0.801,0.0,3.35,19.2,1.076,0.0,5.29,9.6,1.665,0.0,6.32
1729950909.76,38.4,0.76,0.0,6.4,19.2,0.947,0.0,1.93,20.8,0.871,0.0,5.3,6.4,1.677,0.0,6.57
1729950909.86,40.0,0.879,0.0,5.98,19.2,0.977,0.0,1.98,19.2,1.024,0.0,4.67,8.0,1.511,0.0,4.82
1729950909.96,40.0,0.849,0.0,6.48,20.8,0.987,0.0,0.828,20.8,1.098,0.0,3.54,8.0,1.621,0.0,5.1
1729950910.06,40.0,0.553,0.0,8.9,20.8,0.789,0.0,5.93,19.2,0.985,0.0,4.75,8.0,1.582,0.0,8.65
1729950910.16,38.5,0.418,0.0,8.72,19.2,0.762,0.0,4.7,20.8,0.898,0.0,7.35,8.0,1.48,0.0,7.27
1729950910.26,41.5,0.444,0.0,7.69,20.8,0.894,0.0,3.25,19.2,0.959,0.0,6.4,8.0,1.478,0.0,6.74
1729950910.36,40.0,0.407,0.0,8.77,19.2,0.961,0.0,4.81,20.8,1.065,0.0,5.62,8.0,1.514,0.0,7.94
1729950910.46,41.5,0.47,0.0,9.81,20.8,1.261,0.0,6.68,19.2,1.298,0.0,6.38,8.0,1.65,0.0,8.79
1729950910.56,40.0,0.45,0.0,11.0,19.2,1.025,0.0,7.86,20.8,1.3,0.0,7.22,8.0,1.751,0.0,10.2
1729950910.66,40.0,0.507,0.0,10.6,20.8,1.042,0.0,7.73,19.2,1.253,0.0,8.56,9.6,1.673,0.0,9.3
1729950910.76,40.0,0.45,0.0,11.1,19.2,1.112,0.0,5.87,20.8,1.15,0.0,8.94,6.4,1.815,0.0,8.52
1729950910.86,38.4,0.476,0.0,9.96,19.2,1.203,0.0,6.61,19.2,1.158,0.0,6.53,8.0,1.873,0.0,9.89
1729950910.96,41.6,0.569,0.0,10.9,20.8,1.265,0.0,8.05,20.8,1.135,0.0,8.73,8.0,1.987,0.0,11.4
1729950911.06,39.9,0.476,0.0,13.3,19.2,1.273,0.0,9.7,19.2,1.281,0.0,9.24,9.6,1.916,0.0,12.1
1729950911.16,40.1,0.622,0.0,13.9,20.8,1.31,0.0,11.2,20.8,1.449,0.0,10.5,6.4,2.043,0.0,12.4
1729950911.26,40.0,0.528,0.0,14.2,20.8,1.189,0.0,11.3,19.2,1.315,0.0,11.8,9.6,2.02,0.0,11.3
1729950911.36,38.4,0.51,0.0,12.6,19.2,1.141,0.0,9.885,20.8,1.297,0.0,11.6,6.4,2.195,0.0,12.4
1729950911.46,41.6,0.582,0.0,11.4,19.2,1.301,0.0,8.47,19.2,1.385,0.0,13.3,9.6,1.936,0.0,12.2
1729950911.56,40.0,0.535,0.0,11.8,20.8,1.181,0.0,4.48,20.8,1.351,0.0,11.1,6.4,1.858,0.0,11.3
1729950911.66,40.0,0.487,0.0,10.3,20.8,0.968,0.0,4.87,20.8,1.191,0.0,8.76,9.6,1.669,0.0,9.2
1729950911.76,40.0,0.459,0.0,10.9,19.2,0.945,0.0,4.62,19.2,1.0,0.0,5.02,6.4,1.615,0.0,6.56
1729950911.86,38.4,0.503,0.0,9.1,19.2,0.956,0.0,4.75,19.2,1.059,0.0,5.74,8.0,1.552,0.0,6.62
1729950911.96,41.6,0.551,0.0,8.72,20.8,0.922,0.0,4.88,20.8,1.046,0.0,6.46,9.6,1.478,0.0,6.25
1729950912.06,40.0,0.563,0.0,7.78,19.2,0.866,0.0,5.61,19.2,0.859,0.0,4.74,8.0,1.576,0.0,6.29
1729950912.16,40.0,0.454,0.0,9.03,20.8,0.874,0.0,7.11,20.8,0.957,0.0,5.72,8.0,1.703,0.0,7.75
1729950912.26,40.0,0.493,0.0,7.81,19.2,0.991,0.0,4.78,19.2,0.816,0.0,7.04,6.4,1.52,0.0,7.08
1729950912.36,40.0,0.568,0.0,7.01,20.8,1.049,0.0,4.98,20.8,0.979,0.0,5.96,8.0,1.323,0.0,6.4
1729950912.46,40.0,0.555,0.0,6.81,20.8,1.011,0.0,5.18,19.2,0.951,0.0,4.9,9.6,1.302,0.0,6.46
1729950912.56,40.0,0.562,0.0,6.49,19.2,1.019,0.0,4.42,20.8,0.994,0.0,4.77,6.4,1.392,0.0,5.48
1729950912.66,40.0,0.525,0.0,7.98,20.8,0.925,0.0,5.44,19.2,0.877,0.0,4.69,9.6,1.227,0.0,7.71
1729950912.76,40.0,0.602,0.0,6.98,19.2,1.114,0.0,4.19,20.8,0.877,0.0,6.74,6.4,1.243,0.0,5.98
1729950912.86,40.0,0.696,0.0,6.47,19.2,1.301,0.0,4.07,19.2,1.086,0.0,4.95,9.6,1.475,0.0,5.96
1729950912.96,40.0,0.856,0.0,6.76,20.8,1.211,0.0,3.95,20.8,1.067,0.0,5.52,6.4,1.629,0.0,5.6
1729950913.06,39.9,0.89,0.0,6.59,19.2,1.208,0.0,3.63,19.2,1.095,0.0,5.48,9.6,1.807,0.0,5.8
1729950913.16,40.0,0.659,0.0,8.49,20.8,1.062,0.0,5.15,20.8,1.021,0.0,5.03,6.4,1.748,0.0,8.96
1729950913.26,40.0,0.801,0.0,6.2,19.2,1.256,0.0,6.67,19.2,0.967,0.0,8.86,9.6,1.633,0.0,4.5
1729950913.36,39.9,0.759,0.0,6.5,19.2,1.083,0.0,3.98,20.8,0.984,0.0,5.43,6.4,1.627,0.0,5.26
1729950913.46,40.0,0.833,0.0,6.8,19.2,1.102,0.0,4.2,20.8,1.162,0.0,5.79,9.6,1.693,0.0,3.72
1729950913.56,40.0,0.833,0.0,6.89,20.8,1.115,0.0,2.9,17.6,1.171,0.0,4.19,6.4,1.679,0.0,4.77
1729950913.66,40.0,0.648,0.0,9.02,20.8,0.947,0.0,3.01,20.8,1.067,0.0,5.04,9.6,1.95,0.0,6.54
1729950913.76,40.0,0.775,0.0,6.92,19.2,0.846,0.0,5.08,20.8,1.049,0.0,7.36,6.4,2.069,0.0,5.39
1729950913.86,38.4,1.006,0.0,6.435,19.2,1.123,0.0,2.66,19.2,1.009,0.0,4.48,8.0,2.343,0.0,4.31
1729950913.96,40.0,0.924,0.0,5.95,20.8,1.079,0.0,2.28,20.8,1.124,0.0,5.02,8.0,2.168,0.0,4.4
1729950914.06,40.0,0.972,0.0,6.0,19.2,1.113,0.0,3.46,19.2,1.176,0.0,4.03,8.0,2.085,0.0,4.87
1729950914.16,40.0,0.706,0.0,8.43,20.8,1.072,0.0,2.56,20.8,1.192,0.0,4.74,8.0,1.907,0.0,8.15
1729950914.26,39.9,0.911,0.0,6.35,20.8,0.91,0.0,4.71,19.2,1.041,0.0,6.5,8.0,1.77,0.0,5.71
1729950914.36,38.4,0.61,0.0,6.767,19.2,1.197,0.0,4.14,20.8,0.973,0.0,6.16,8.0,1.663,0.0,5.17
1729950914.46,40.0,0.552,0.0,7.183,19.2,1.253,0.0,2.3,19.2,1.153,0.0,4.6,8.0,1.7,0.0,5.91
1729950914.56,41.6,0.657,0.0,7.6,20.8,1.359,0.0,3.96,19.2,1.233,0.0,5.73,8.0,1.937,0.0,6.05
1729950914.66,41.6,0.595,0.0,7.29,20.8,1.306,0.0,3.01,20.8,1.318,0.0,6.57,8.0,2.032,0.0,5.21
1729950914.76,40.0,0.539,0.0,9.3,19.2,1.232,0.0,2.96,20.8,1.176,0.0,6.46,8.0,2.055,0.0,7.79
1729950914.86,40.0,0.622,0.0,8.02,19.2,1.322,0.0,3.13,19.2,1.198,0.0,7.88,9.6,1.608,0.0,6.31
1729950914.96,39.9,0.552,0.0,7.08,20.8,1.266,0.0,2.54,20.8,1.27,0.0,7.16,6.4,1.469,0.0,6.1
1729950915.06,40.1,0.737,0.0,7.71,19.2,1.259,0.0,2.61,19.2,1.248,0.0,6.79,8.0,1.47,0.0,5.93
1729950915.16,40.0,0.609,0.0,7.0,20.8,1.131,0.0,1.88,20.8,1.2,0.0,6.2,8.0,1.469,0.0,5.51
1729950915.26,40.0,0.705,0.0,9.71,19.2,1.029,0.0,3.4,19.2,1.048,0.0,6.62,8.0,1.354,0.0,5.99
1729950915.36,40.0,0.657,0.0,7.55,20.8,1.221,0.0,2.91,20.8,1.033,0.0,8.14,8.0,1.511,0.0,5.98
1729950915.46,40.0,0.608,0.0,6.25,20.8,1.178,0.0,2.49,19.2,1.254,0.0,6.95,9.6,1.596,0.0,5.66
1729950915.56,40.0,0.777,0.0,6.6,19.2,1.23,0.0,2.02,19.2,1.199,0.0,6.73,6.4,2.133,0.0,5.37
1729950915.66,40.0,0.663,0.0,5.16,19.2,1.104,0.0,0.896,20.8,1.276,0.0,6.06,9.6,2.275,0.0,6.79
1729950915.76,40.0,0.547,0.0,11.3,20.8,1.017,0.0,3.47,20.8,1.133,0.0,5.97,6.4,2.103,0.0,5.71
1729950915.86,38.4,0.619,0.0,5.77,19.2,1.164,0.0,0.812,19.2,0.942,0.0,5.12,9.6,1.811,0.0,5.44
1729950915.96,41.6,0.703,0.0,6.21,20.8,1.283,0.0,3.15,20.8,1.237,0.0,4.86,6.4,1.895,0.0,6.57
1729950916.06,40.0,0.789,0.0,6.81,19.2,1.003,0.0,4.53,19.2,1.098,0.0,5.07,9.6,1.947,0.0,7.98
1729950916.16,40.0,0.655,0.0,8.7,20.8,0.937,0.0,3.84,20.7,1.037,0.0,4.89,6.4,1.889,0.0,10.2
1729950916.26,40.0,0.546,0.0,11.2,19.2,0.88,0.0,9.2,19.3,0.917,0.0,9.34,9.6,1.86,0.0,8.0
1729950916.36,40.0,0.679,0.0,9.05,20.8,1.176,0.0,5.78,20.8,0.996,0.0,6.86,6.4,1.959,0.0,7.02
1729950916.46,40.0,0.839,0.0,9.4,19.2,1.322,0.0,6.62,19.2,1.236,0.0,7.37,9.6,2.22,0.0,7.65
1729950916.56,40.0,0.754,0.0,9.87,19.2,1.302,0.0,8.77,20.8,1.346,0.0,8.44,6.4,2.19,0.0,9.93
1729950916.66,40.0,0.846,0.0,13.4,20.8,1.084,0.0,11.6,19.2,1.123,0.0,10.5,9.6,2.211,0.0,7.54
1729950916.76,40.0,0.68,0.0,11.4,19.2,1.08,0.0,10.7,20.8,0.943,0.0,10.1,6.4,2.188,0.0,7.08
1729950916.86,40.0,0.85,0.0,10.7,20.8,1.078,0.0,9.54,19.2,0.833,0.0,10.0,9.6,2.186,0.0,7.46
1729950916.96,38.4,0.764,0.0,11.3,19.2,1.174,0.0,9.49,19.2,0.875,0.0,9.9,6.4,2.239,0.0,8.2
1729950917.06,39.9,0.867,0.0,11.3,20.8,1.351,0.0,10.7,20.8,1.106,0.0,9.67,8.0,2.306,0.0,12.0
1729950917.16,41.6,0.915,0.0,14.8,19.2,1.293,0.0,14.4,20.8,1.076,0.0,13.9,8.0,2.515,0.0,12.2
1729950917.26,40.0,0.69,0.0,14.3,20.8,1.16,0.0,13.6,19.2,0.987,0.0,13.5,9.6,2.524,0.0,12.5
1729950917.36,40.0,0.731,0.0,12.8,19.2,1.22,0.0,13.1,20.8,0.838,0.0,13.3,6.4,2.214,0.0,7.59
1729950917.46,40.0,0.696,0.0,11.3,20.8,1.092,0.0,11.7,19.2,0.823,0.0,8.91,9.6,2.084,0.0,9.28
1729950917.56,38.4,0.772,0.0,11.5,19.2,0.922,0.0,12.1,20.8,0.83,0.0,10.9,6.4,1.928,0.0,4.6
1729950917.66,40.0,0.726,0.0,10.1,20.8,0.913,0.0,8.73,19.2,0.871,0.0,5.63,9.6,1.959,0.0,5.17
1729950917.76,40.0,0.664,0.0,11.3,20.8,0.844,0.0,10.3,20.8,0.79,0.0,6.67,6.4,1.769,0.0,3.89
1729950917.86,40.0,0.699,0.0,10.5,19.2,0.835,0.0,6.51,19.2,0.74,0.0,5.82,8.0,1.644,0.0,5.51
1729950917.96,41.6,0.672,0.0,9.3,20.8,0.812,0.0,6.72,20.8,0.735,0.0,6.47,8.0,1.689,0.0,6.67
1729950918.06,40.0,0.8,0.0,10.3,19.2,0.92,0.0,8.43,19.2,1.008,0.0,7.89,8.0,1.775,0.0,4.83
1729950918.16,40.0,0.832,0.0,9.72,20.8,0.851,0.0,6.42,20.8,0.893,0.0,5.37,8.0,1.917,0.0,4.73
