Time,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay
1729950898.76,20.8,0.882,0.0,1.04,20.8,1.324,0.0,11.2,19.2,0.947,0.0,7.74,8.0,2.787,0.0,1.51
1729950898.86,19.2,0.883,0.0,1.58,19.2,1.571,0.0,21.4,20.8,1.258,0.0,11.0,7.99,2.856,0.0,3.0
1729950898.96,20.8,0.89,0.0,4.03,20.8,1.486,0.0,13.6,19.2,1.219,0.0,9.44,8.0,3.163,0.0,1.55
1729950899.06,19.2,0.921,0.0,1.14,19.2,1.463,0.0,12.9,20.8,1.08,0.0,10.9,8.0,3.204,0.0,2.94
1729950899.16,20.8,0.842,0.0,1.17,20.8,1.445,0.0,18.7,19.2,1.004,0.0,10.9,8.01,3.411,0.0,2.85
1729950899.26,19.2,0.969,0.0,0.783,19.2,1.607,0.0,21.3,20.8,0.953,0.0,10.5,8.0,3.754,0.0,3.28
1729950899.36,20.8,0.925,0.0,0.729,20.8,1.618,0.0,24.0,19.2,0.976,0.0,12.5,8.0,3.856,0.0,7.17
1729950899.46,19.2,1.011,0.0,0.953,19.2,1.743,0.0,2.25,20.8,0.994,0.0,12.4,7.99,4.125,0.0,3.77
1729950899.56,20.8,0.959,0.0,1.36,20.8,1.502,0.0,2.18,19.2,1.047,0.0,13.7,8.0,4.046,0.0,6.74
1729950899.66,19.2,1.012,0.0,0.94,19.2,1.587,0.0,1.51,20.8,0.991,0.0,11.1,8.0,4.072,0.0,1.59
1729950899.76,20.8,0.972,0.0,0.91,20.8,1.616,0.0,2.56,19.2,1.028,0.0,10.9,8.0,3.788,0.0,4.61
1729950899.86,19.2,0.881,0.0,1.0,19.2,1.461,0.0,1.59,20.8,1.165,0.0,9.51,8.01,3.248,0.0,4.28
1729950899.96,20.8,0.782,0.0,0.755,20.8,1.443,0.0,2.61,19.2,0.996,0.0,6.06,7.99,3.196,0.0,2.5
1729950900.06,19.2,0.911,0.0,2.09,19.2,1.326,0.0,3.52,20.8,0.878,0.0,8.42,8.0,2.872,0.0,3.61
1729950900.16,20.8,0.773,0.0,3.7,20.8,1.385,0.0,2.15,19.2,0.723,0.0,5.3,8.01,2.741,0.0,1.88
1729950900.26,19.2,0.979,0.0,2.31,19.2,1.325,0.0,3.72,20.8,0.899,0.0,6.14,9.59,2.507,0.0,3.68
1729950900.36,20.8,0.931,0.0,2.93,20.8,1.558,0.0,1.66,19.2,0.899,0.0,5.46,6.4,2.617,0.0,3.1
1729950900.46,19.2,0.874,0.0,2.7,19.2,1.515,0.0,2.51,19.2,0.948,0.0,5.42,9.6,2.538,0.0,7.19
1729950900.56,20.8,1.13,0.0,2.34,20.8,1.473,0.0,9.74,20.8,0.889,0.0,8.33,8.0,2.211,0.0,4.68
1729950900.66,19.2,1.22,0.0,3.01,19.2,1.408,0.0,1.59,20.8,0.788,0.0,6.02,8.0,1.928,0.0,1.91
1729950900.76,20.8,1.194,0.0,1.75,20.8,1.549,0.0,3.94,19.2,0.803,0.0,5.24,8.01,1.993,0.0,5.21
1729950900.86,19.2,1.005,0.0,3.49,19.2,1.797,0.0,2.0,20.8,0.791,0.0,5.33,6.4,1.926,0.0,10.0
1729950900.96,20.8,1.067,0.0,2.05,20.8,1.645,0.0,3.85,19.2,0.859,0.0,5.87,9.59,1.707,0.0,6.84
1729950901.06,19.2,1.248,0.0,2.68,19.2,1.767,0.0,6.42,20.8,0.844,0.0,6.81,8.0,1.853,0.0,6.7
1729950901.16,20.8,1.32,0.0,2.44,20.8,2.046,0.0,2.25,19.2,0.766,0.0,5.35,8.01,2.214,0.0,8.87
1729950901.26,19.2,1.514,0.0,1.45,19.2,2.05,0.0,2.49,20.8,0.826,0.0,4.74,8.0,2.616,0.0,10.7
1729950901.36,20.8,1.203,0.0,3.81,20.8,2.101,0.0,1.45,19.2,0.872,0.0,5.15,8.0,2.498,0.0,15.3
1729950901.46,19.2,1.002,0.0,0.775,19.2,1.942,0.0,2.72,20.8,0.984,0.0,5.77,8.01,2.137,0.0,9.6
1729950901.56,20.8,1.172,0.0,0.777,20.8,1.71,0.0,2.88,19.2,0.937,0.0,5.78,7.99,2.073,0.0,8.79
1729950901.66,19.2,1.207,0.0,1.96,19.2,1.712,0.0,2.91,20.8,0.89,0.0,5.7,8.0,2.158,0.0,10.6
1729950901.76,20.8,1.182,0.0,1.0,20.8,1.815,0.0,3.5,19.2,0.813,0.0,4.85,8.0,2.594,0.0,12.7
1729950901.86,19.2,1.113,0.0,1.5,19.2,2.105,0.0,1.97,20.8,0.78,0.0,5.42,8.0,2.871,0.0,15.8
1729950901.96,20.8,0.974,0.0,1.99,20.8,2.262,0.0,2.28,19.2,1.001,0.0,6.48,8.0,3.267,0.0,6.82
1729950902.06,19.2,1.215,0.0,1.32,19.2,1.783,0.0,2.25,20.8,1.027,0.0,6.02,8.01,3.402,0.0,2.61
1729950902.16,19.2,1.285,0.0,4.95,20.8,1.755,0.0,2.59,19.2,1.023,0.0,6.97,8.01,3.788,0.0,3.13
1729950902.26,20.8,1.292,0.0,3.03,19.2,1.799,0.0,2.17,20.8,0.906,0.0,5.47,7.94,3.656,0.0,2.68
1729950902.36,19.2,1.153,0.0,4.56,19.2,1.798,0.0,2.47,19.2,0.882,0.0,6.75,8.04,3.587,0.0,3.87
1729950902.46,20.8,1.175,0.0,5.22,19.2,1.607,0.0,2.81,20.8,1.022,0.0,5.82,8.0,3.857,0.0,1.7
1729950902.56,19.2,1.238,0.0,7.39,20.8,1.703,0.0,1.54,19.2,1.139,0.0,6.44,8.0,3.904,0.0,3.23
1729950902.66,20.8,1.193,0.0,6.44,20.8,1.568,0.0,2.36,20.8,1.054,0.0,6.08,8.0,4.019,0.0,2.86
1729950902.76,19.2,1.063,0.0,6.85,19.2,1.496,0.0,1.76,19.2,0.865,0.0,5.48,8.0,4.192,0.0,2.1
1729950902.86,20.8,1.029,0.0,9.09,20.8,1.615,0.0,2.62,20.7,0.986,0.0,5.18,7.99,4.316,0.0,2.42
1729950902.96,20.8,0.985,0.0,8.8,20.8,1.563,0.0,4.69,19.2,1.085,0.0,5.92,8.01,4.327,0.0,1.69
1729950903.06,19.2,0.915,0.0,6.69,19.2,1.541,0.0,2.16,20.7,1.108,0.0,5.8,8.0,3.402,0.0,3.7
1729950903.16,20.8,0.973,0.0,1.13,20.8,1.555,0.0,3.88,19.2,0.961,0.0,6.04,8.01,2.673,0.0,2.73
1729950903.26,19.2,1.005,0.0,1.43,19.2,1.266,0.0,1.57,20.8,0.847,0.0,5.36,8.0,2.222,0.0,2.04
1729950903.36,20.8,0.936,0.0,1.63,20.8,1.33,0.0,3.32,19.2,0.791,0.0,5.26,6.4,1.874,0.0,2.36
1729950903.46,19.2,0.837,0.0,0.889,19.2,1.579,0.0,2.86,20.8,0.981,0.0,5.98,7.99,1.816,0.0,1.58
1729950903.56,20.8,0.836,0.0,1.66,20.8,1.504,0.0,1.69,19.2,0.98,0.0,5.27,8.0,1.673,0.0,2.27
1729950903.66,19.2,0.976,0.0,1.77,19.2,1.534,0.0,3.92,20.8,0.963,0.0,5.73,8.0,1.927,0.0,1.72
1729950903.76,20.8,0.959,0.0,1.48,20.8,1.164,0.0,2.05,19.2,0.864,0.0,4.61,8.0,1.981,0.0,2.75
1729950903.86,19.2,0.876,0.0,1.12,19.2,1.308,0.0,5.61,20.8,0.753,0.0,5.52,8.01,2.377,0.0,2.79
1729950903.96,20.8,0.94,0.0,0.719,20.8,1.444,0.0,2.32,19.2,1.011,0.0,4.89,9.59,2.116,0.0,2.0
1729950904.06,19.2,0.8,0.0,0.789,19.2,1.474,0.0,2.84,20.8,1.032,0.0,4.91,8.0,1.859,0.0,2.38
1729950904.16,20.8,1.021,0.0,2.18,20.8,1.265,0.0,2.71,19.2,0.954,0.0,4.91,8.0,1.601,0.0,1.59
1729950904.26,19.2,1.048,0.0,1.04,19.2,1.532,0.0,1.85,20.8,0.894,0.0,4.7,8.0,1.803,0.0,2.24
1729950904.36,20.8,0.903,0.0,1.22,20.8,1.531,0.0,12.0,19.2,0.815,0.0,8.38,8.0,1.922,0.0,2.67
1729950904.46,19.2,0.924,0.0,1.4,19.2,1.719,0.0,10.4,20.8,1.003,0.0,8.29,8.0,2.144,0.0,1.97
1729950904.56,20.8,0.928,0.0,2.12,20.8,1.814,0.0,12.3,19.2,1.048,0.0,8.26,8.0,2.468,0.0,6.84
1729950904.66,19.2,1.096,0.0,2.01,19.2,1.739,0.0,12.7,20.8,0.997,0.0,8.08,8.01,2.457,0.0,1.5
1729950904.76,20.8,1.152,0.0,1.6,20.8,1.803,0.0,13.3,19.2,0.913,0.0,7.9,8.0,2.728,0.0,2.37
1729950904.86,19.2,1.03,0.0,1.513,19.2,1.791,0.0,14.0,20.8,0.716,0.0,8.9,7.99,2.938,0.0,3.03
1729950904.96,19.2,0.962,0.0,1.427,19.2,1.804,0.0,16.3,19.2,0.635,0.0,10.0,7.99,3.021,0.0,2.75
1729950905.06,20.8,1.072,0.0,1.34,20.8,1.98,0.0,16.1,20.8,0.912,0.0,9.88,8.01,3.264,0.0,6.49
1729950905.16,20.8,1.144,0.0,1.26,20.8,2.033,0.0,16.9,20.8,0.792,0.0,9.76,8.01,3.446,0.0,2.09
1729950905.26,19.2,1.252,0.0,0.921,19.2,2.035,0.0,21.6,19.2,0.844,0.0,10.6,7.99,3.649,0.0,4.56
1729950905.36,20.8,1.056,0.0,0.748,20.8,1.943,0.0,12.2,19.2,0.821,0.0,12.6,8.0,3.788,0.0,1.86
1729950905.46,19.2,0.97,0.0,0.748,19.2,2.067,0.0,3.44,20.8,0.713,0.0,10.9,8.0,3.784,0.0,2.54
1729950905.56,20.8,1.082,0.0,0.736,20.8,2.181,0.0,3.2,19.2,0.862,0.0,10.1,8.01,3.88,0.0,4.24
1729950905.66,19.2,1.206,0.0,1.01,19.2,2.125,0.0,2.22,20.8,0.843,0.0,9.56,7.99,3.638,0.0,1.61
1729950905.76,20.8,1.172,0.0,1.72,20.8,1.874,0.0,2.92,20.8,0.687,0.0,9.17,8.01,3.289,0.0,3.72
1729950905.86,19.2,0.967,0.0,1.31,19.2,1.704,0.0,4.52,19.2,0.648,0.0,9.98,7.99,2.908,0.0,2.79
1729950905.96,20.8,0.764,0.0,1.48,20.8,1.574,0.0,6.28,20.8,0.5,0.0,10.2,8.0,2.693,0.0,2.45
1729950906.06,19.2,0.764,0.0,1.34,19.2,1.723,0.0,6.47,19.2,0.774,0.0,9.8,8.0,2.56,0.0,3.46
1729950906.16,20.8,0.901,0.0,0.867,20.8,1.809,0.0,3.31,19.2,0.742,0.0,8.57,8.01,2.586,0.0,1.72
1729950906.26,19.2,0.999,0.0,0.806,19.2,1.685,0.0,5.54,20.8,0.701,0.0,8.52,8.0,2.599,0.0,3.08
1729950906.36,20.8,1.089,0.0,0.876,20.8,1.47,0.0,4.36,19.2,0.682,0.0,6.58,8.01,2.755,0.0,2.65
1729950906.46,19.2,0.855,0.0,0.698,19.2,1.775,0.0,4.26,20.8,0.615,0.0,4.12,7.99,2.521,0.0,2.43
1729950906.56,20.8,0.904,0.0,0.824,20.8,1.791,0.0,5.29,19.2,0.882,0.0,3.23,8.01,2.067,0.0,3.58
1729950906.66,19.2,1.139,0.0,2.44,19.2,1.553,0.0,3.71,20.8,0.971,0.0,4.09,7.99,1.905,0.0,1.49
1729950906.76,19.2,1.031,0.0,3.29,19.2,1.37,0.0,6.1,20.7,0.821,0.0,5.94,8.01,1.675,0.0,2.46
1729950906.86,19.2,0.895,0.0,1.81,20.8,1.456,0.0,2.53,19.2,0.724,0.0,7.54,8.0,1.986,0.0,2.16
1729950906.96,20.8,0.955,0.0,3.05,19.2,1.52,0.0,4.58,19.2,0.932,0.0,4.52,7.99,1.962,0.0,7.32
1729950907.06,20.8,0.938,0.0,2.16,20.8,1.708,0.0,4.57,20.8,1.047,0.0,4.63,8.0,2.204,0.0,3.75
1729950907.16,19.2,1.022,0.0,1.66,20.8,1.868,0.0,3.59,20.8,1.095,0.0,4.65,8.01,2.308,0.0,2.96
1729950907.26,20.8,1.004,0.0,1.57,19.2,1.712,0.0,4.71,19.2,1.115,0.0,5.22,8.0,2.52,0.0,4.8
1729950907.36,19.2,1.001,0.0,1.92,20.8,1.444,0.0,5.07,19.2,0.943,0.0,7.4,6.39,2.383,0.0,6.36
1729950907.46,20.8,1.062,0.0,2.07,19.2,1.564,0.0,4.28,20.8,0.827,0.0,5.63,8.01,2.493,0.0,9.38
1729950907.56,20.8,1.032,0.0,1.93,20.8,1.928,0.0,4.46,19.2,1.307,0.0,4.65,8.0,2.97,0.0,11.9
1729950907.66,19.3,1.124,0.0,1.34,19.2,1.835,0.0,5.71,19.2,1.172,0.0,5.43,8.0,3.216,0.0,8.35
1729950907.76,20.8,1.075,0.0,1.5,20.8,1.715,0.0,9.14,20.8,1.095,0.0,6.31,8.0,3.118,0.0,10.6
1729950907.86,19.2,1.12,0.0,0.817,19.2,1.669,0.0,3.2,19.2,1.02,0.0,8.17,7.99,3.339,0.0,12.8
1729950907.96,20.8,1.165,0.0,1.71,20.8,1.82,0.0,6.24,19.2,1.041,0.0,4.36,8.01,3.725,0.0,14.9
1729950908.06,19.2,1.316,0.0,2.6,19.2,2.163,0.0,5.76,20.8,1.129,0.0,5.65,8.0,4.33,0.0,11.345
1729950908.16,19.2,1.149,0.0,4.13,19.2,2.096,0.0,8.56,20.8,1.256,0.0,6.17,7.99,4.759,0.0,7.79
1729950908.26,20.8,1.281,0.0,6.1,20.8,1.968,0.0,14.8,19.2,1.32,0.0,6.59,9.61,4.331,0.0,3.3
1729950908.36,19.2,1.139,0.0,2.01,20.8,1.711,0.0,3.88,19.2,1.049,0.0,9.02,8.0,3.829,0.0,2.22
1729950908.46,20.8,1.146,0.0,2.07,19.2,1.777,0.0,5.23,20.8,0.963,0.0,5.09,8.0,3.563,0.0,3.09
1729950908.56,19.2,1.111,0.0,1.11,19.2,1.941,0.0,4.11,19.2,1.018,0.0,6.04,7.99,3.914,0.0,5.23
1729950908.66,20.8,1.101,0.0,5.51,20.8,1.918,0.0,13.9,20.8,1.293,0.0,5.85,8.01,3.743,0.0,3.23
1729950908.76,19.2,1.181,0.0,1.82,20.8,1.838,0.0,3.54,19.2,1.116,0.0,8.47,7.99,3.804,0.0,1.84
1729950908.86,20.8,1.233,0.0,3.15,19.2,1.779,0.0,4.81,20.8,0.98,0.0,5.52,8.0,3.849,0.0,2.71
1729950908.96,19.2,1.135,0.0,2.77,19.2,1.662,0.0,8.24,19.2,0.761,0.0,5.41,6.4,4.34,0.0,2.65
1729950909.06,20.8,1.113,0.0,3.08,20.8,2.038,0.0,7.64,19.2,0.838,0.0,6.14,9.6,4.068,0.0,5.16
1729950909.16,19.2,0.915,0.0,2.95,19.2,1.877,0.0,8.16,20.8,0.924,0.0,6.93,8.01,3.454,0.0,2.34
1729950909.26,20.8,1.242,0.0,0.742,20.8,1.717,0.0,5.61,20.8,0.898,0.0,6.6,7.99,2.875,0.0,1.54
1729950909.36,19.2,1.233,0.0,3.75,19.2,1.734,0.0,7.375,20.7,0.786,0.0,5.96,8.01,2.42,0.0,2.71
1729950909.46,20.8,1.224,0.0,5.74,19.2,1.685,0.0,9.14,19.3,0.759,0.0,5.99,7.99,2.422,0.0,3.08
1729950909.56,19.2,1.231,0.0,6.48,20.8,2.246,0.0,10.07,20.8,0.773,0.0,6.61,8.0,2.311,0.0,2.19
1729950909.66,20.8,1.096,0.0,6.03,20.8,2.115,0.0,11.0,19.2,0.901,0.0,7.46,8.01,2.989,0.0,2.71
1729950909.76,19.2,1.296,0.0,5.68,19.2,1.903,0.0,5.7,20.8,1.019,0.0,5.89,7.99,3.048,0.0,1.69
1729950909.86,20.8,1.204,0.0,3.5,20.8,1.578,0.0,6.8,19.2,0.857,0.0,5.92,6.4,3.444,0.0,2.48
1729950909.96,19.2,1.042,0.0,4.43,19.2,1.487,0.0,7.9,19.2,1.024,0.0,6.45,9.61,3.282,0.0,2.6
1729950910.06,20.8,0.875,0.0,5.72,20.8,1.953,0.0,11.25,20.8,0.914,0.0,5.49,8.0,3.262,0.0,2.47
1729950910.16,19.2,0.851,0.0,6.05,19.2,1.685,0.0,14.6,19.2,1.121,0.0,9.11,7.99,3.262,0.0,2.34
1729950910.26,20.8,1.069,0.0,4.77,20.8,1.748,0.0,11.0,20.8,1.174,0.0,8.17,6.4,2.949,0.0,1.52
1729950910.36,19.2,1.103,0.0,5.53,19.2,1.682,0.0,6.58,19.2,1.083,0.0,6.79,9.61,3.276,0.0,2.36
1729950910.46,20.8,1.134,0.0,6.73,19.2,1.735,0.0,10.5,20.8,0.958,0.0,8.12,7.99,3.475,0.0,1.79
1729950910.56,19.2,1.088,0.0,8.4,20.8,1.966,0.0,13.9,19.2,0.925,0.0,9.87,8.0,3.8,0.0,2.825
1729950910.66,20.8,0.956,0.0,7.13,20.8,1.747,0.0,19.1,20.8,1.172,0.0,12.0,6.41,3.661,0.0,3.86
1729950910.76,19.2,1.168,0.0,6.63,19.2,1.739,0.0,17.8,19.2,1.42,0.0,11.1,9.59,3.984,0.0,4.15
1729950910.86,20.8,1.01,0.0,7.92,20.8,1.626,0.0,14.0,20.8,1.096,0.0,10.7,6.41,3.828,0.0,4.44
1729950910.96,19.2,1.18,0.0,8.85,19.2,1.664,0.0,15.4,20.8,0.971,0.0,10.7,7.99,4.059,0.0,2.78
1729950911.06,20.8,1.165,0.0,11.6,19.2,1.826,0.0,18.0,19.2,1.233,0.0,12.0,8.01,4.401,0.0,3.55
1729950911.16,19.2,0.929,0.0,11.9,20.8,1.713,0.0,22.8,19.2,1.263,0.0,13.7,8.0,4.721,0.0,4.32
1729950911.26,19.2,1.02,0.0,11.5,20.8,1.722,0.0,23.9,20.8,1.175,0.0,13.4,7.99,4.895,0.0,2.65
1729950911.36,20.8,0.914,0.0,13.4,20.8,1.621,0.0,7.4,19.2,1.244,0.0,15.2,8.01,4.877,0.0,8.4
1729950911.46,20.7,1.068,0.0,12.6,19.2,1.872,0.0,4.13,20.8,1.077,0.0,12.9,7.99,4.858,0.0,3.68
1729950911.56,19.2,1.01,0.0,8.02,20.8,1.621,0.0,2.59,19.2,1.034,0.0,12.4,8.0,4.673,0.0,2.71
1729950911.66,20.8,0.864,0.0,4.98,19.2,1.478,0.0,3.03,20.8,1.058,0.0,12.6,8.01,4.395,0.0,4.58
1729950911.76,19.2,0.819,0.0,4.65,20.8,1.333,0.0,1.49,19.2,1.13,0.0,11.2,8.0,3.976,0.0,2.5
1729950911.86,20.8,0.753,0.0,5.76,19.2,1.189,0.0,4.44,20.8,0.973,0.0,10.5,7.99,3.522,0.0,1.81
1729950911.96,19.2,0.857,0.0,4.82,20.8,1.363,0.0,3.81,19.2,0.855,0.0,9.57,8.01,3.124,0.0,2.73
1729950912.06,20.8,0.728,0.0,6.42,19.2,1.298,0.0,4.67,20.8,0.849,0.0,9.34,8.0,2.836,0.0,3.07
1729950912.16,20.8,0.672,0.0,6.76,20.8,1.228,0.0,6.0,20.8,0.932,0.0,8.38,7.99,2.912,0.0,2.7
1729950912.26,19.2,0.605,0.0,6.32,19.2,1.168,0.0,3.14,19.2,0.968,0.0,9.38,7.99,2.749,0.0,2.28
1729950912.36,20.8,0.725,0.0,5.65,20.8,1.038,0.0,5.0,20.8,0.838,0.0,7.58,8.02,2.665,0.0,1.49
1729950912.46,19.2,0.874,0.0,5.7,19.2,1.04,0.0,2.26,19.2,0.891,0.0,6.35,7.99,2.769,0.0,2.45
1729950912.56,20.8,0.799,0.0,5.69,20.8,0.964,0.0,3.33,19.2,0.769,0.0,7.02,8.01,2.701,0.0,2.74
1729950912.66,19.2,0.686,0.0,8.91,19.2,1.154,0.0,3.0,20.8,0.937,0.0,7.12,7.99,2.714,0.0,2.07
1729950912.76,20.8,0.688,0.0,6.19,20.8,1.085,0.0,2.74,20.8,0.989,0.0,9.01,8.0,2.283,0.0,2.15
1729950912.86,19.2,1.078,0.0,6.205,19.2,1.554,0.0,2.98,19.2,0.99,0.0,6.98,8.0,2.261,0.0,1.46
1729950912.96,20.8,1.003,0.0,6.22,20.8,1.47,0.0,1.79,19.2,1.111,0.0,6.29,8.0,2.13,0.0,2.33
1729950913.06,19.2,1.049,0.0,5.64,19.2,1.627,0.0,2.68,20.8,1.016,0.0,6.31,8.0,2.225,0.0,1.65
1729950913.16,20.8,0.957,0.0,7.86,20.8,1.584,0.0,1.63,19.2,0.934,0.0,6.03,7.99,2.482,0.0,8.86
1729950913.26,19.2,0.867,0.0,6.93,19.2,1.651,0.0,2.44,20.8,1.16,0.0,7.85,8.0,2.558,0.0,4.54
1729950913.36,20.8,1.124,0.0,6.075,20.8,1.814,0.0,2.99,19.2,0.971,0.0,5.75,8.0,2.543,0.0,2.91
1729950913.46,19.2,1.098,0.0,5.22,19.2,1.577,0.0,2.08,20.8,1.007,0.0,6.62,8.0,2.644,0.0,3.89
1729950913.56,20.8,1.046,0.0,6.25,20.8,1.723,0.0,2.57,19.2,0.943,0.0,5.6,7.99,2.613,0.0,4.53
1729950913.66,19.2,0.933,0.0,7.21,19.2,1.963,0.0,1.68,20.8,0.964,0.0,6.08,8.0,2.865,0.0,7.22
1729950913.76,20.8,0.912,0.0,8.17,20.8,1.776,0.0,6.4,19.2,1.094,0.0,7.98,8.01,2.928,0.0,8.24
1729950913.86,19.2,1.192,0.0,6.43,19.2,2.015,0.0,2.87,20.8,1.012,0.0,6.03,8.01,3.264,0.0,8.09
1729950913.96,20.8,1.158,0.0,4.69,20.8,1.819,0.0,2.62,20.8,1.088,0.0,5.78,8.0,3.523,0.0,9.94
1729950914.06,19.2,1.214,0.0,5.0,19.2,1.848,0.0,2.61,19.2,0.951,0.0,6.86,7.99,3.881,0.0,11.1
1729950914.16,20.8,1.154,0.0,5.31,20.8,2.191,0.0,1.49,19.2,1.012,0.0,5.59,7.99,3.802,0.0,13.8
1729950914.26,19.2,1.048,0.0,8.83,19.2,1.981,0.0,9.33,20.8,1.186,0.0,8.03,8.02,3.615,0.0,13.1
1729950914.36,20.8,1.195,0.0,6.32,20.8,1.867,0.0,1.74,19.2,1.182,0.0,5.78,8.0,3.781,0.0,9.77
1729950914.46,19.2,1.287,0.0,6.21,19.2,1.901,0.0,2.73,20.8,1.105,0.0,6.46,8.0,3.79,0.0,2.43
1729950914.56,20.8,1.302,0.0,6.45,20.8,1.955,0.0,3.84,19.2,1.073,0.0,7.73,8.0,3.954,0.0,1.66
1729950914.66,19.2,1.33,0.0,6.81,19.2,2.47,0.0,1.75,20.8,1.001,0.0,7.1,8.0,4.074,0.0,3.2
1729950914.76,20.8,1.224,0.0,7.18,20.8,2.366,0.0,5.32,20.8,1.227,0.0,7.22,8.0,4.352,0.0,2.22
1729950914.86,19.2,1.588,0.0,7.69,19.2,2.404,0.0,6.43,19.2,1.269,0.0,7.96,8.0,4.726,0.0,2.32
1729950914.96,20.8,1.493,0.0,7.03,20.8,2.181,0.0,5.59,20.8,1.367,0.0,7.68,8.01,4.833,0.0,3.06
1729950915.06,19.2,1.316,0.0,6.45,19.2,1.949,0.0,8.5,19.2,1.131,0.0,7.38,8.0,3.987,0.0,2.28
1729950915.16,20.8,1.142,0.0,6.21,19.2,2.193,0.0,5.15,19.2,1.143,0.0,6.15,8.0,3.481,0.0,2.58
1729950915.26,19.2,1.02,0.0,6.19,20.8,2.006,0.0,5.83,20.8,1.295,0.0,8.54,9.6,2.881,0.0,1.43
1729950915.36,19.2,1.078,0.0,6.46,19.2,1.562,0.0,6.67,20.8,1.262,0.0,7.35,6.39,2.514,0.0,2.48
1729950915.46,20.8,1.148,0.0,6.05,20.8,1.451,0.0,7.63,19.2,1.179,0.0,6.98,9.6,2.391,0.0,2.33
1729950915.56,19.2,0.941,0.0,6.71,19.2,1.452,0.0,8.35,19.2,1.086,0.0,7.56,6.41,2.53,0.0,2.56
1729950915.66,20.8,1.041,0.0,7.06,20.8,1.64,0.0,5.69,20.8,1.086,0.0,6.61,9.59,3.117,0.0,2.66
1729950915.76,20.8,0.981,0.0,6.41,20.8,1.579,0.0,14.5,19.2,1.287,0.0,9.98,8.0,3.366,0.0,2.17
1729950915.86,19.2,0.905,0.0,5.54,19.2,1.719,0.0,8.64,20.8,1.124,0.0,5.77,8.0,2.923,0.0,2.14
1729950915.96,20.8,0.946,0.0,5.25,20.8,1.483,0.0,7.32,19.2,1.162,0.0,6.33,8.01,2.684,0.0,1.62
1729950916.06,19.2,1.155,0.0,6.06,19.2,1.474,0.0,8.22,20.8,1.013,0.0,7.02,6.39,2.699,0.0,2.64
1729950916.16,20.8,0.915,0.0,5.97,20.8,1.668,0.0,5.97,19.2,1.072,0.0,9.25,8.0,2.886,0.0,3.78
1729950916.26,19.2,0.81,0.0,10.3,19.2,1.778,0.0,18.6,20.8,1.322,0.0,11.1,8.0,2.852,0.0,1.74
1729950916.36,20.8,0.86,0.0,7.9,20.8,1.716,0.0,12.4,19.2,1.14,0.0,9.53,8.0,3.187,0.0,3.13
1729950916.46,19.2,0.973,0.0,5.55,19.2,1.777,0.0,13.1,19.2,1.163,0.0,9.21,8.0,3.256,0.0,2.55
1729950916.56,20.8,1.184,0.0,7.91,20.8,1.884,0.0,17.5,20.8,1.178,0.0,10.0,8.0,3.688,0.0,2.05
1729950916.66,19.2,1.086,0.0,9.45,19.2,1.842,0.0,22.7,19.2,1.024,0.0,14.3,8.0,3.76,0.0,3.5
1729950916.76,20.8,1.061,0.0,8.4,20.8,1.949,0.0,19.6,20.8,1.312,0.0,9.71,9.6,3.539,0.0,1.79
1729950916.86,19.2,1.126,0.0,8.44,19.2,2.095,0.0,18.5,19.2,1.05,0.0,10.6,8.0,3.596,0.0,4.02
1729950916.96,20.8,1.054,0.0,9.39,20.8,1.914,0.0,18.4,20.8,1.188,0.0,10.8,8.0,3.781,0.0,7.56
1729950917.06,19.2,1.176,0.0,9.07,19.2,2.157,0.0,21.2,19.2,1.148,0.0,12.5,8.0,4.253,0.0,2.19
1729950917.16,20.8,1.285,0.0,13.0,20.8,2.217,0.0,27.1,20.8,1.207,0.0,15.6,7.99,4.425,0.0,2.65
1729950917.26,19.2,1.269,0.0,12.7,19.2,2.17,0.0,27.7,19.2,1.254,0.0,14.2,8.02,4.506,0.0,6.01
1729950917.36,20.8,1.17,0.0,12.5,20.8,2.016,0.0,24.8,20.7,1.166,0.0,13.2,7.99,4.381,0.0,2.58
1729950917.46,19.2,1.121,0.0,8.02,19.2,1.997,0.0,19.7,19.3,0.758,0.0,11.3,8.01,4.444,0.0,2.34
1729950917.56,20.8,1.031,0.0,8.92,20.8,1.695,0.0,21.9,20.8,0.845,0.0,13.2,8.01,4.328,0.0,2.5
1729950917.66,19.2,1.066,0.0,5.61,19.2,1.887,0.0,15.2,20.8,0.966,0.0,11.6,7.99,4.031,0.0,3.24
1729950917.76,20.8,0.895,0.0,6.54,20.8,1.778,0.0,17.3,19.2,0.783,0.0,11.5,8.0,3.533,0.0,1.56
1729950917.86,19.2,0.911,0.0,4.77,19.2,1.636,0.0,13.5,20.8,0.796,0.0,9.8,8.01,3.16,0.0,2.91
1729950917.96,20.8,0.893,0.0,5.96,20.8,1.617,0.0,15.2,19.2,0.714,0.0,9.12,7.99,3.08,0.0,2.86
1729950918.06,19.2,0.918,0.0,7.34,19.2,1.575,0.0,15.6,20.8,0.664,0.0,10.2,8.0,2.886,0.0,2.06
1729950918.16,20.8,0.95,0.0,4.9,20.8,1.562,0.0,11.8,19.2,0.546,0.0,6.9,8.0,2.807,0.0,2.14
