Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay
1729951399.97,7.99,1.221,0.0,1.86,40.0,0.573,0.0,5.79,20.8,0.88,0.0,1.46,20.8,1.431,0.0,3.13
1729951400.07,9.61,1.004,0.0,1.92,40.1,0.6,0.0,5.13,19.2,0.718,0.0,2.68,19.2,1.409,0.0,4.43
1729951400.17,8.0,0.894,0.0,2.89,39.9,0.508,0.0,5.89,20.8,0.794,0.0,1.54,20.9,1.365,0.0,2.2
1729951400.27,8.0,1.03,0.0,2.37,40.0,0.46,0.0,6.05,19.2,0.826,0.0,1.44,19.2,1.59,0.0,3.61
1729951400.37,6.4,1.307,0.0,1.38,38.4,0.519,0.0,7.81,19.2,0.661,0.0,2.2,20.8,1.78,0.0,3.01
1729951400.47,8.01,1.293,0.0,2.75,40.0,0.658,0.0,9.93,20.8,0.64,0.0,1.3,19.2,1.653,0.0,3.02
1729951400.57,7.99,1.339,0.0,2.11,41.6,0.726,0.0,9.11,20.8,0.768,0.0,1.81,20.8,1.691,0.0,3.13
1729951400.67,9.6,1.538,0.0,3.05,38.5,0.571,0.0,2.18,20.8,0.625,0.0,1.14,19.2,1.58,0.0,2.81
1729951400.77,6.4,1.247,0.0,2.02,40.0,0.65,0.0,1.18,19.2,0.484,0.0,1.35,20.8,1.516,0.0,3.19
1729951400.87,8.0,1.009,0.0,0.766,41.6,0.626,0.0,3.45,19.2,0.701,0.0,1.68,19.2,1.543,0.0,2.03
1729951400.97,9.6,0.913,0.0,2.33,38.4,0.802,0.0,1.31,20.8,0.612,0.0,1.09,20.8,1.408,0.0,3.1
1729951401.07,8.0,0.965,0.0,4.88,40.0,0.794,0.0,2.28,19.2,0.754,0.0,1.77,19.2,1.605,0.0,2.14
1729951401.17,6.4,1.061,0.0,5.39,40.0,0.597,0.0,2.04,20.8,0.54,0.0,1.33,19.2,1.395,0.0,2.53
1729951401.27,9.6,1.019,0.0,4.0,41.7,0.698,0.0,1.87,20.8,0.478,0.0,1.71,20.8,1.665,0.0,3.09
1729951401.37,6.4,1.205,0.0,4.78,38.4,0.771,0.0,3.45,19.2,0.899,0.0,1.79,19.2,1.401,0.0,3.06
1729951401.47,8.0,1.188,0.0,6.43,40.0,0.901,0.0,1.06,20.8,0.845,0.0,1.12,20.8,1.348,0.0,3.88
1729951401.57,8.01,1.625,0.0,10.2,40.0,0.827,0.0,2.74,19.2,0.848,0.0,2.1,19.2,1.373,0.0,2.49
1729951401.67,7.99,1.413,0.0,6.29,40.0,0.687,0.0,1.58,20.8,0.641,0.0,4.81,20.8,1.297,0.0,9.91
1729951401.77,8.0,1.218,0.0,5.84,40.0,0.685,0.0,2.49,19.2,0.587,0.0,2.64,20.8,1.135,0.0,3.84
1729951401.87,8.0,1.176,0.0,6.45,40.0,0.602,0.0,2.44,20.8,0.698,0.0,2.25,19.2,1.118,0.0,2.82
1729951401.97,8.0,1.24,0.0,8.0,40.0,0.717,0.0,1.05,19.2,0.755,0.0,2.54,20.8,1.15,0.0,5.18
1729951402.07,8.0,1.243,0.0,8.94,40.0,0.833,0.0,1.86,20.8,0.665,0.0,3.74,19.2,1.176,0.0,7.39
1729951402.17,8.0,1.271,0.0,1.65,38.4,0.369,0.0,1.18,19.2,0.674,0.0,3.22,20.8,1.186,0.0,7.8
1729951402.27,8.0,1.37,0.0,1.08,40.0,0.273,0.0,2.55,20.8,0.618,0.0,3.64,19.2,1.152,0.0,6.71
1729951402.37,8.0,1.556,0.0,0.956,41.6,0.41,0.0,1.34,19.2,0.765,0.0,3.53,20.8,1.128,0.0,6.98
1729951402.47,8.0,1.476,0.0,1.63,40.0,0.475,0.0,1.06,20.8,0.95,0.0,4.23,19.2,1.285,0.0,8.51
1729951402.57,8.0,1.321,0.0,1.88,40.0,0.442,0.0,1.94,19.2,0.798,0.0,4.84,20.8,1.298,0.0,9.92
1729951402.67,8.0,1.354,0.0,1.62,40.0,0.396,0.0,0.75,20.8,0.637,0.0,4.06,19.2,1.149,0.0,9.44
1729951402.77,7.99,1.21,0.0,2.35,40.0,0.33,0.0,1.64,19.2,0.576,0.0,5.02,20.8,1.111,0.0,8.75
1729951402.87,8.0,1.257,0.0,1.18,40.0,0.416,0.0,1.7,20.8,0.833,0.0,4.96,19.2,1.294,0.0,10.1
1729951402.97,8.0,1.427,0.0,2.75,40.0,0.646,0.0,0.802,19.2,0.872,0.0,8.74,20.8,1.405,0.0,15.1
1729951403.07,8.0,1.392,0.0,2.44,40.0,0.598,0.0,1.45,20.8,0.887,0.0,7.5,19.2,1.563,0.0,14.4
1729951403.17,8.0,1.408,0.0,1.94,40.0,0.434,0.0,1.4,19.2,0.782,0.0,7.39,20.8,1.316,0.0,14.7
1729951403.27,8.0,1.559,0.0,2.05,41.6,0.383,0.0,1.03,19.2,0.767,0.0,7.47,19.2,1.348,0.0,13.9
1729951403.37,7.99,1.666,0.0,1.45,40.0,0.547,0.0,1.52,20.8,1.047,0.0,6.42,20.8,1.596,0.0,12.4
1729951403.47,8.0,1.454,0.0,2.41,40.0,0.499,0.0,1.06,19.2,0.944,0.0,8.54,19.2,1.858,0.0,15.8
1729951403.57,8.0,1.348,0.0,1.12,40.0,0.451,0.0,1.03,20.8,0.991,0.0,7.21,20.8,1.586,0.0,13.4
1729951403.67,8.0,1.231,0.0,1.83,40.0,0.449,0.0,0.996,19.2,0.788,0.0,7.23,19.2,1.433,0.0,14.1
1729951403.77,8.01,1.258,0.0,1.5,40.0,0.462,0.0,1.37,20.8,0.922,0.0,7.32,20.8,1.415,0.0,14.1
1729951403.87,7.99,1.455,0.0,1.38,40.0,0.64,0.0,1.1,20.8,1.04,0.0,10.4,19.2,1.531,0.0,17.9
1729951403.97,8.0,1.446,0.0,1.72,38.4,0.528,0.0,1.02,19.2,1.101,0.0,9.38,20.8,1.838,0.0,10.4
1729951404.07,8.0,1.509,0.0,0.816,41.6,0.484,0.0,1.91,20.8,1.028,0.0,9.98,19.2,1.565,0.0,2.21
1729951404.17,9.6,1.61,0.0,2.01,40.0,0.479,0.0,1.13,19.2,0.827,0.0,2.71,20.8,1.325,0.0,4.2
1729951404.27,8.0,1.3,0.0,1.52,40.0,0.423,0.0,1.63,19.2,0.679,0.0,1.53,19.2,1.352,0.0,2.64
1729951404.37,6.4,1.123,0.0,1.0,40.0,0.599,0.0,0.974,20.8,0.868,0.0,3.63,20.8,1.367,0.0,7.6
1729951404.47,8.0,1.048,0.0,1.73,40.0,0.467,0.0,1.16,19.2,0.883,0.0,3.07,19.2,1.66,0.0,3.6
1729951404.57,9.6,0.891,0.0,1.19,38.4,0.6,0.0,1.38,20.8,0.787,0.0,1.45,20.8,1.402,0.0,3.58
1729951404.67,8.0,0.933,0.0,2.58,41.6,0.534,0.0,1.58,19.2,0.601,0.0,3.21,19.2,1.446,0.0,4.46
1729951404.77,8.0,0.951,0.0,1.41,40.0,0.738,0.0,0.86,20.8,0.577,0.0,2.05,20.8,1.394,0.0,2.21
1729951404.87,8.0,1.136,0.0,2.27,40.0,0.584,0.0,2.61,19.2,0.65,0.0,4.1,19.2,1.686,0.0,7.5
1729951404.97,6.4,1.438,0.0,1.55,38.4,0.695,0.0,0.812,20.8,0.891,0.0,3.01,20.8,1.931,0.0,2.56
1729951405.07,8.0,1.147,0.0,1.64,41.6,0.625,0.0,1.22,20.8,0.794,0.0,2.3,19.2,1.722,0.0,3.94
1729951405.17,8.0,1.046,0.0,1.99,36.8,0.653,0.0,0.822,19.2,0.67,0.0,2.71,20.8,1.541,0.0,4.92
1729951405.27,7.99,1.035,0.0,1.59,43.1,0.909,0.0,2.49,20.7,0.831,0.0,1.9,19.2,1.878,0.0,3.51
1729951405.37,8.0,1.108,0.0,1.94,40.0,0.73,0.0,2.47,19.3,0.704,0.0,4.28,19.2,1.728,0.0,7.44
1729951405.47,8.0,1.242,0.0,1.42,40.0,0.846,0.0,1.18,19.2,0.856,0.0,2.51,20.8,1.844,0.0,3.48
1729951405.57,8.0,1.314,0.0,1.71,40.0,0.79,0.0,1.25,20.8,0.887,0.0,4.29,19.2,1.27,0.0,6.66
1729951405.67,8.0,1.388,0.0,2.39,38.4,0.784,0.0,1.89,19.2,0.786,0.0,2.47,20.8,1.363,0.0,3.56
1729951405.77,8.0,1.673,0.0,1.39,40.0,0.892,0.0,2.96,20.8,0.881,0.0,1.87,19.2,1.421,0.0,3.41
1729951405.87,8.0,1.323,0.0,2.55,40.0,0.883,0.0,5.31,20.8,0.91,0.0,3.89,20.8,1.53,0.0,7.01
1729951405.97,8.0,1.096,0.0,1.54,40.0,0.793,0.0,2.12,19.2,1.047,0.0,3.94,20.8,1.535,0.0,8.59
1729951406.07,8.0,0.974,0.0,2.15,40.0,0.845,0.0,4.61,20.8,0.863,0.0,2.65,19.2,1.338,0.0,4.81
1729951406.17,8.0,1.191,0.0,1.85,40.0,0.719,0.0,4.29,19.2,0.93,0.0,1.46,20.8,1.623,0.0,4.09
1729951406.27,8.0,1.209,0.0,1.28,40.0,0.72,0.0,7.65,20.8,0.95,0.0,4.06,19.2,1.567,0.0,7.71
1729951406.37,9.6,1.297,0.0,2.01,40.0,0.798,0.0,5.13,19.2,0.686,0.0,2.62,20.8,1.555,0.0,5.16
1729951406.47,6.4,1.302,0.0,1.12,40.0,0.61,0.0,5.98,20.8,0.909,0.0,4.41,19.2,1.503,0.0,7.47
1729951406.57,6.4,1.478,0.0,2.23,38.4,0.443,0.0,7.65,19.2,0.855,0.0,3.34,20.8,1.318,0.0,5.16
1729951406.67,8.0,1.677,0.0,1.51,41.6,0.622,0.0,8.36,19.2,0.971,0.0,2.0,19.2,1.565,0.0,3.96
1729951406.77,8.0,1.543,0.0,1.82,41.6,0.473,0.0,9.46,20.8,0.825,0.0,3.41,20.8,1.344,0.0,5.78
1729951406.87,8.0,1.283,0.0,1.95,40.0,0.368,0.0,6.67,20.8,0.683,0.0,1.88,19.2,1.344,0.0,5.19
1729951406.97,8.0,1.047,0.0,1.86,40.0,0.348,0.0,1.05,19.2,0.86,0.0,2.34,20.8,1.413,0.0,3.18
1729951407.07,8.0,1.025,0.0,3.56,40.0,0.324,0.0,1.66,19.2,0.864,0.0,2.76,19.2,1.278,0.0,4.04
1729951407.17,8.0,0.969,0.0,2.28,38.4,0.66,0.0,1.09,20.8,0.901,0.0,2.16,20.8,1.235,0.0,2.96
1729951407.27,8.0,1.098,0.0,3.66,41.6,0.509,0.0,2.26,19.1,0.964,0.0,3.45,19.2,1.626,0.0,4.33
1729951407.37,8.0,1.079,0.0,4.38,40.0,0.427,0.0,1.15,20.9,0.772,0.0,2.97,20.8,1.245,0.0,7.46
1729951407.47,8.0,1.317,0.0,4.88,40.0,0.437,0.0,0.981,19.2,0.961,0.0,2.05,19.2,1.558,0.0,3.99
1729951407.57,8.0,1.474,0.0,5.69,40.0,0.441,0.0,1.3,20.8,0.896,0.0,2.05,20.8,1.361,0.0,3.34
1729951407.67,8.0,1.321,0.0,5.21,38.4,0.702,0.0,0.796,19.2,0.818,0.0,3.34,19.2,1.305,0.0,6.63
1729951407.77,8.0,1.208,0.0,5.67,41.6,0.497,0.0,1.31,20.8,0.723,0.0,1.59,20.8,1.292,0.0,4.65
1729951407.87,8.0,1.079,0.0,6.26,40.1,0.435,0.0,1.0,20.8,0.618,0.0,1.64,19.2,1.09,0.0,4.49
1729951407.97,8.0,1.155,0.0,8.11,38.3,0.448,0.0,0.704,19.2,0.85,0.0,2.44,20.8,1.367,0.0,5.0
1729951408.07,8.0,1.241,0.0,4.477,41.6,0.523,0.0,0.848,19.2,0.97,0.0,2.98,19.2,1.48,0.0,6.94
1729951408.17,8.0,1.252,0.0,0.844,38.4,0.767,0.0,1.16,20.8,0.903,0.0,8.28,20.8,1.564,0.0,14.8
1729951408.27,8.0,1.364,0.0,5.407,41.6,0.535,0.0,1.26,19.2,1.011,0.0,7.31,19.2,1.639,0.0,14.3
1729951408.37,8.0,1.563,0.0,9.97,38.4,0.472,0.0,1.735,20.8,0.762,0.0,4.43,20.8,1.487,0.0,9.67
1729951408.47,8.0,1.418,0.0,2.33,41.6,0.553,0.0,2.21,19.2,0.916,0.0,3.38,19.2,1.545,0.0,7.49
1729951408.57,8.0,1.201,0.0,1.71,38.4,0.586,0.0,1.72,20.8,0.953,0.0,6.0,20.8,1.473,0.0,11.3
1729951408.67,8.0,1.322,0.0,1.09,40.0,0.578,0.0,0.926,19.2,0.867,0.0,5.78,19.2,1.386,0.0,10.1
1729951408.77,9.6,1.171,0.0,3.34,41.6,0.571,0.0,2.16,20.8,0.778,0.0,8.7,20.8,1.444,0.0,15.4
1729951408.87,6.4,1.273,0.0,1.75,38.4,0.67,0.0,1.77,19.2,0.551,0.0,6.08,19.2,1.219,0.0,11.5
1729951408.97,9.6,1.231,0.0,2.64,40.0,0.643,0.0,1.38,19.2,0.462,0.0,6.36,19.2,1.355,0.0,13.9
1729951409.07,8.0,1.395,0.0,2.16,40.0,0.547,0.0,1.04,20.8,0.688,0.0,7.91,20.8,1.662,0.0,15.2
1729951409.17,8.0,1.545,0.0,1.68,41.6,0.6,0.0,1.1,20.8,0.767,0.0,9.08,19.1,1.745,0.0,16.6
1729951409.27,8.0,1.72,0.0,2.18,38.4,0.635,0.0,1.135,19.2,0.737,0.0,8.48,20.9,1.708,0.0,15.8
1729951409.37,6.4,1.722,0.0,2.68,41.6,0.554,0.0,1.17,20.8,0.756,0.0,6.99,19.2,1.659,0.0,13.6
1729951409.47,6.4,1.575,0.0,2.75,38.4,0.727,0.0,1.58,20.8,0.62,0.0,7.65,20.8,1.782,0.0,14.4
1729951409.57,8.0,1.438,0.0,2.29,40.0,0.841,0.0,1.99,19.2,0.81,0.0,7.97,19.2,1.733,0.0,15.7
1729951409.67,9.6,1.47,0.0,1.85,41.6,0.764,0.0,2.05,20.8,0.707,0.0,8.97,20.8,1.625,0.0,15.6
1729951409.77,8.0,1.472,0.0,1.03,38.4,0.729,0.0,1.12,19.2,0.667,0.0,9.69,19.2,1.49,0.0,16.1
1729951409.87,8.0,1.443,0.0,2.2,40.0,0.699,0.0,1.47,20.8,0.633,0.0,1.91,19.2,1.27,0.0,16.4
1729951409.97,6.4,1.482,0.0,2.98,40.0,0.831,0.0,1.07,19.2,0.603,0.0,1.87,20.8,1.279,0.0,12.3
1729951410.07,9.6,1.716,0.0,2.23,41.6,0.776,0.0,1.64,20.8,0.864,0.0,1.72,20.8,1.407,0.0,3.01
1729951410.17,6.4,1.415,0.0,2.05,38.4,0.904,0.0,1.24,19.2,0.883,0.0,2.39,20.8,1.402,0.0,5.02
1729951410.27,8.0,1.085,0.0,1.49,41.6,0.874,0.0,0.8,20.8,0.836,0.0,1.75,19.2,1.387,0.0,3.08
1729951410.37,8.0,0.943,0.0,2.82,40.0,0.713,0.0,2.48,19.2,0.679,0.0,1.76,20.8,1.199,0.0,5.46
1729951410.47,8.0,0.915,0.0,1.19,38.4,0.665,0.0,2.25,20.8,0.502,0.0,1.77,19.2,0.989,0.0,3.86
1729951410.57,8.0,0.957,0.0,2.06,40.0,0.745,0.0,1.43,19.2,0.738,0.0,2.07,20.8,1.368,0.0,4.72
1729951410.67,9.6,1.087,0.0,1.06,40.0,0.902,0.0,2.75,19.2,0.728,0.0,2.4,19.2,1.181,0.0,4.69
1729951410.77,6.4,1.133,0.0,1.54,38.4,0.61,0.0,1.01,20.8,0.81,0.0,2.19,20.8,1.521,0.0,5.27
1729951410.87,8.0,1.312,0.0,1.86,41.6,0.426,0.0,2.91,20.8,0.757,0.0,2.465,19.2,1.236,0.0,6.29
1729951410.97,8.0,1.357,0.0,1.08,40.0,0.479,0.0,1.95,19.2,0.678,0.0,2.74,20.8,1.178,0.0,5.51
1729951411.07,8.0,1.31,0.0,1.18,41.6,0.444,0.0,2.49,20.8,0.847,0.0,3.23,19.2,1.34,0.0,5.78
1729951411.17,7.99,1.22,0.0,0.994,40.0,0.442,0.0,2.86,19.2,0.842,0.0,2.64,20.8,1.435,0.0,5.61
1729951411.27,8.01,1.235,0.0,1.95,40.0,0.604,0.0,2.16,20.8,0.919,0.0,2.38,19.2,1.462,0.0,5.41
1729951411.37,8.0,1.158,0.0,0.82,40.0,0.546,0.0,1.61,19.2,0.775,0.0,2.225,20.8,1.226,0.0,5.26
1729951411.47,8.0,1.296,0.0,1.11,38.4,0.525,0.0,1.23,19.2,0.759,0.0,2.07,19.2,1.349,0.0,4.14
1729951411.57,8.0,1.272,0.0,1.35,41.5,0.489,0.0,1.72,20.8,0.961,0.0,2.695,20.8,1.391,0.0,5.07
1729951411.67,8.0,1.469,0.0,0.732,40.1,0.596,0.0,1.74,19.2,0.994,0.0,3.32,19.2,1.731,0.0,4.63
1729951411.77,8.0,1.543,0.0,3.45,40.0,0.623,0.0,1.91,20.8,1.076,0.0,2.05,20.8,1.762,0.0,5.13
1729951411.87,8.0,1.693,0.0,1.69,40.0,0.489,0.0,2.64,20.8,0.807,0.0,2.75,19.2,1.39,0.0,5.55
1729951411.97,7.99,1.319,0.0,1.23,38.4,0.477,0.0,1.94,19.2,0.648,0.0,3.26,20.8,1.432,0.0,5.66
1729951412.07,8.0,1.184,0.0,1.53,41.6,0.577,0.0,2.31,20.8,0.981,0.0,2.53,19.2,1.846,0.0,5.13
1729951412.17,8.0,1.168,0.0,2.11,40.0,0.466,0.0,1.16,19.2,1.01,0.0,3.04,20.8,1.541,0.0,4.33
1729951412.27,7.99,0.973,0.0,1.23,40.0,0.608,0.0,2.35,19.2,0.952,0.0,1.78,19.2,1.508,0.0,5.36
1729951412.37,8.0,1.053,0.0,1.14,40.0,0.529,0.0,2.02,20.8,0.856,0.0,3.16,20.8,1.364,0.0,4.75
1729951412.47,8.01,1.074,0.0,1.07,38.4,0.504,0.0,1.75,20.8,0.716,0.0,2.39,19.2,1.285,0.0,4.12
1729951412.57,7.99,1.286,0.0,0.921,41.6,0.717,0.0,2.33,19.2,1.133,0.0,1.95,20.8,1.711,0.0,8.06
1729951412.67,8.0,1.457,0.0,1.63,40.0,0.537,0.0,3.07,19.2,1.12,0.0,3.14,19.2,1.668,0.0,4.07
1729951412.77,8.0,1.303,0.0,0.746,39.9,0.563,0.0,4.96,20.8,0.908,0.0,1.81,20.8,1.471,0.0,5.24
1729951412.87,9.59,1.171,0.0,1.8,40.0,0.506,0.0,7.05,19.2,0.761,0.0,3.25,19.2,1.32,0.0,4.37
1729951412.97,6.4,1.166,0.0,0.858,38.5,0.598,0.0,5.25,20.8,0.63,0.0,1.94,20.8,1.35,0.0,5.11
1729951413.07,8.0,1.452,0.0,1.05,40.0,0.849,0.0,5.8,19.2,0.855,0.0,2.45,19.2,1.518,0.0,5.25
1729951413.17,9.6,1.395,0.0,3.47,40.0,0.685,0.0,7.01,19.2,0.716,0.0,2.99,20.8,1.606,0.0,4.03
1729951413.27,6.4,1.491,0.0,1.9,40.0,0.631,0.0,8.55,20.8,0.733,0.0,1.76,19.2,1.603,0.0,6.04
1729951413.37,9.6,1.467,0.0,2.73,40.0,0.677,0.0,9.67,20.8,0.698,0.0,3.16,20.8,1.45,0.0,6.025
1729951413.47,6.41,2.008,0.0,4.18,40.0,0.93,0.0,1.16,19.2,0.668,0.0,2.26,19.2,1.46,0.0,6.01
1729951413.57,9.6,1.696,0.0,3.46,40.0,0.745,0.0,1.15,20.8,0.831,0.0,3.55,20.8,1.984,0.0,8.14
1729951413.67,7.99,1.464,0.0,2.86,40.0,0.654,0.0,1.08,20.8,0.865,0.0,5.33,19.2,1.769,0.0,5.1
1729951413.77,7.99,1.295,0.0,3.49,40.0,0.663,0.0,1.27,19.2,0.815,0.0,3.34,20.8,1.531,0.0,4.75
1729951413.87,6.4,1.137,0.0,3.52,40.0,0.686,0.0,2.48,20.8,0.7,0.0,3.83,19.2,1.385,0.0,7.167
1729951413.97,9.6,1.161,0.0,5.27,40.1,0.773,0.0,1.18,19.2,0.734,0.0,2.46,19.2,1.516,0.0,9.583
1729951414.07,6.4,1.118,0.0,4.34,40.0,0.715,0.0,1.01,20.8,0.734,0.0,6.15,20.8,1.54,0.0,12.0
1729951414.17,9.6,1.272,0.0,5.89,40.0,0.7,0.0,1.53,19.2,0.875,0.0,2.52,19.2,1.304,0.0,9.99
1729951414.27,8.0,1.421,0.0,6.53,40.0,0.726,0.0,0.988,20.8,0.785,0.0,4.42,20.8,1.124,0.0,7.98
1729951414.37,6.4,1.533,0.0,5.98,40.0,0.721,0.0,1.88,19.2,0.76,0.0,4.96,20.8,1.17,0.0,10.7
1729951414.47,8.0,1.438,0.0,6.8,40.0,0.804,0.0,1.15,20.8,0.882,0.0,4.97,19.2,1.504,0.0,10.8
1729951414.57,8.0,1.283,0.0,6.24,40.0,0.648,0.0,3.25,19.2,0.725,0.0,8.36,20.8,1.14,0.0,18.1
1729951414.67,8.0,1.285,0.0,8.59,40.0,0.603,0.0,1.21,20.8,0.798,0.0,4.74,19.2,1.242,0.0,10.6
1729951414.77,8.0,1.314,0.0,9.1,40.0,0.765,0.0,0.858,19.2,0.904,0.0,6.86,20.7,1.266,0.0,12.8
1729951414.87,7.99,1.372,0.0,0.743,39.9,0.712,0.0,1.33,20.8,0.748,0.0,6.86,19.2,1.266,0.0,14.4
1729951414.97,8.01,1.538,0.0,10.0,38.5,0.495,0.0,1.12,19.2,1.073,0.0,7.21,20.8,1.796,0.0,14.4
1729951415.07,8.0,1.585,0.0,0.943,40.0,0.419,0.0,2.93,20.8,0.833,0.0,13.1,19.2,1.644,0.0,24.0
1729951415.17,8.0,1.704,0.0,0.838,41.6,0.39,0.0,1.34,19.2,0.994,0.0,7.43,20.8,1.436,0.0,14.1
1729951415.27,8.0,1.571,0.0,2.86,40.0,0.469,0.0,1.02,19.2,0.982,0.0,7.07,19.2,1.412,0.0,13.5
1729951415.37,7.99,1.459,0.0,3.68,40.0,0.437,0.0,1.36,20.8,0.955,0.0,7.58,20.8,1.401,0.0,15.3
1729951415.47,8.0,1.487,0.0,2.44,40.0,0.46,0.0,1.0,20.8,0.848,0.0,9.08,19.2,1.547,0.0,17.7
1729951415.57,8.0,1.402,0.0,3.65,40.0,0.446,0.0,2.82,19.2,0.803,0.0,8.63,20.8,1.45,0.0,16.2
1729951415.67,8.0,1.466,0.0,2.37,40.0,0.495,0.0,0.98,19.2,0.956,0.0,9.2,19.2,1.549,0.0,17.2
1729951415.77,8.0,1.489,0.0,3.68,40.0,0.403,0.0,0.827,20.8,1.084,0.0,0.911,20.8,1.656,0.0,18.1
1729951415.87,8.0,1.478,0.0,4.2,40.0,0.524,0.0,1.96,20.8,1.069,0.0,10.9,19.2,1.676,0.0,13.8
1729951415.97,8.0,1.521,0.0,2.82,40.0,0.438,0.0,1.79,19.2,1.058,0.0,7.77,20.8,1.392,0.0,10.1
1729951416.07,8.0,1.643,0.0,4.52,40.0,0.409,0.0,1.27,20.8,0.865,0.0,5.3,19.2,1.717,0.0,12.0
1729951416.17,8.0,1.264,0.0,3.33,40.0,0.492,0.0,1.61,19.2,1.003,0.0,3.03,20.8,1.509,0.0,2.97
1729951416.27,8.0,1.147,0.0,4.6,41.6,0.384,0.0,0.987,20.8,0.935,0.0,3.92,19.2,1.479,0.0,3.26
1729951416.37,8.0,1.007,0.0,2.94,38.4,0.607,0.0,1.47,19.2,0.883,0.0,3.7,20.8,1.188,0.0,8.2
1729951416.47,8.0,0.995,0.0,6.23,41.6,0.501,0.0,0.954,20.8,0.787,0.0,4.15,19.2,1.158,0.0,3.63
1729951416.57,8.0,1.081,0.0,2.81,40.0,0.444,0.0,1.19,19.2,0.805,0.0,4.49,20.8,1.173,0.0,6.68
1729951416.67,8.0,1.054,0.0,2.74,40.0,0.56,0.0,0.988,19.2,0.928,0.0,3.66,19.2,1.49,0.0,5.67
1729951416.77,8.0,1.204,0.0,3.94,40.0,0.527,0.0,1.16,20.8,1.111,0.0,4.83,20.8,1.739,0.0,4.33
1729951416.87,8.0,1.301,0.0,2.19,40.0,0.563,0.0,1.33,19.2,1.013,0.0,3.96,19.2,1.777,0.0,9.13
1729951416.97,8.0,1.524,0.0,6.22,40.0,0.555,0.0,0.715,20.8,0.99,0.0,4.58,20.8,1.876,0.0,5.34
1729951417.07,8.0,1.473,0.0,2.59,40.0,0.642,0.0,2.55,19.2,0.88,0.0,4.33,19.2,1.675,0.0,8.84
1729951417.17,8.0,1.293,0.0,3.27,40.0,0.562,0.0,2.86,20.8,1.141,0.0,3.72,20.8,2.0,0.0,6.51
1729951417.27,8.0,1.453,0.0,3.46,40.0,0.596,0.0,1.5,19.2,1.146,0.0,3.44,19.2,2.215,0.0,5.15
1729951417.37,8.0,1.388,0.0,2.29,40.0,0.632,0.0,2.36,20.8,0.963,0.0,4.62,20.8,1.927,0.0,9.75
1729951417.47,7.99,1.749,0.0,5.32,40.0,0.739,0.0,1.41,19.2,0.854,0.0,3.98,19.2,2.268,0.0,6.58
1729951417.57,8.0,1.614,0.0,1.92,40.0,0.661,0.0,1.93,20.8,0.719,0.0,3.7,20.8,1.762,0.0,10.0
1729951417.67,8.0,1.713,0.0,3.09,40.0,0.66,0.0,3.0,19.2,0.708,0.0,3.4,19.2,2.132,0.0,6.28
1729951417.77,8.0,1.933,0.0,2.11,40.0,0.596,0.0,1.35,20.8,0.827,0.0,3.16,20.8,2.14,0.0,3.04
1729951417.87,8.0,1.545,0.0,2.26,40.0,0.692,0.0,1.91,19.2,0.753,0.0,4.48,19.2,1.936,0.0,8.98
1729951417.97,8.0,1.348,0.0,3.1,40.0,0.682,0.0,1.48,20.8,0.724,0.0,2.29,20.8,1.943,0.0,2.63
1729951418.07,8.0,1.068,0.0,1.85,40.0,0.625,0.0,2.44,19.2,0.599,0.0,1.87,19.2,1.467,0.0,4.69
1729951418.17,8.0,1.011,0.0,2.99,40.0,0.762,0.0,1.93,20.8,0.586,0.0,2.67,20.8,1.752,0.0,4.75
1729951418.27,7.97,1.229,0.0,1.62,40.0,0.671,0.0,2.25,19.2,0.832,0.0,2.49,19.2,1.836,0.0,4.06
1729951418.37,8.04,1.287,0.0,2.5,38.4,0.886,0.0,2.47,20.8,0.802,0.0,4.25,19.2,1.561,0.0,7.77
1729951418.47,7.96,1.439,0.0,2.24,41.6,0.797,0.0,2.61,19.2,0.965,0.0,2.53,20.8,1.384,0.0,4.23
1729951418.57,8.05,1.638,0.0,1.87,38.4,0.702,0.0,4.06,20.8,0.758,0.0,2.62,19.2,1.247,0.0,5.05
1729951418.67,7.99,1.455,0.0,2.51,40.0,0.759,0.0,4.14,20.8,0.637,0.0,3.5,20.8,1.208,0.0,5.37
1729951418.77,8.01,1.304,0.0,4.75,40.0,0.802,0.0,5.07,19.2,0.98,0.0,2.96,20.8,1.794,0.0,4.29
1729951418.87,7.99,1.266,0.0,3.51,40.0,0.974,0.0,5.46,20.8,0.912,0.0,5.01,19.2,1.757,0.0,8.72
1729951418.97,8.0,1.198,0.0,2.88,40.0,0.695,0.0,6.04,19.2,0.88,0.0,2.19,20.8,1.364,0.0,4.43
1729951419.07,8.0,1.18,0.0,3.35,40.0,0.657,0.0,6.59,20.8,0.745,0.0,1.44,19.2,1.21,0.0,3.7
1729951419.17,8.0,1.199,0.0,3.37,40.0,0.79,0.0,8.0,19.2,0.753,0.0,2.15,20.8,1.441,0.0,4.81
1729951419.27,9.6,1.447,0.0,4.35,38.4,0.452,0.0,9.66,20.8,0.891,0.0,1.72,19.2,1.456,0.0,4.45
1729951419.37,6.4,1.562,0.0,2.42,40.0,0.52,0.0,10.1,19.2,0.99,0.0,3.72,20.8,1.781,0.0,7.3
