Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay
1729951399.97,20.8,1.694,0.0,3.24,38.4,0.999,0.0,10.3,8.0,2.035,0.0,2.75,20.8,0.754,0.0,1.86
1729951400.07,20.8,1.73,0.0,2.01,41.6,1.132,0.0,11.7,6.4,1.895,0.0,1.98,19.2,1.07,0.0,0.998
1729951400.17,19.2,1.578,0.0,3.18,38.4,1.175,0.0,10.6,9.6,1.635,0.0,1.74,20.8,0.974,0.0,3.26
1729951400.27,19.2,1.815,0.0,1.71,41.6,0.843,0.0,12.2,6.4,1.941,0.0,2.82,19.2,0.915,0.0,1.41
1729951400.37,20.8,2.002,0.0,2.94,38.4,1.077,0.0,14.6,8.0,2.224,0.0,2.8,20.8,0.949,0.0,0.723
1729951400.47,19.2,1.748,0.0,3.22,40.0,1.397,0.0,19.0,7.99,2.37,0.0,6.59,19.2,1.043,0.0,3.0
1729951400.57,20.8,1.558,0.0,3.64,40.0,1.034,0.0,2.21,8.0,2.367,0.0,2.37,20.8,0.98,0.0,1.75
1729951400.67,19.2,1.258,0.0,3.1,41.6,1.189,0.0,2.04,8.0,2.681,0.0,7.35,19.2,1.04,0.0,2.79
1729951400.77,20.8,1.591,0.0,3.23,38.4,1.099,0.0,2.08,9.61,1.97,0.0,3.51,20.8,0.977,0.0,2.55
1729951400.87,19.2,1.358,0.0,4.9,41.6,0.855,0.0,3.12,6.4,1.634,0.0,4.15,20.8,0.908,0.0,1.37
1729951400.97,19.2,1.145,0.0,2.27,38.4,1.388,0.0,1.98,8.0,1.593,0.0,6.26,19.2,0.835,0.0,1.87
1729951401.07,20.8,0.997,0.0,4.59,41.6,1.061,0.0,3.04,8.01,1.782,0.0,7.58,19.2,1.071,0.0,5.36
1729951401.17,20.8,0.933,0.0,3.08,38.4,1.179,0.0,2.05,8.0,1.86,0.0,13.6,20.8,1.106,0.0,4.84
1729951401.27,19.2,0.951,0.0,4.38,40.0,1.183,0.0,3.4,9.59,1.809,0.0,9.09,19.2,1.134,0.0,4.18
1729951401.37,20.8,1.126,0.0,4.63,40.0,1.015,0.0,2.47,6.4,2.057,0.0,12.5,20.8,1.0,0.0,5.06
1729951401.47,19.2,1.36,0.0,4.72,38.4,1.068,0.0,1.92,9.61,2.182,0.0,14.6,19.2,0.903,0.0,6.4
1729951401.57,20.8,1.222,0.0,11.3,41.6,0.973,0.0,2.99,7.99,2.29,0.0,19.2,20.8,1.088,0.0,10.8
1729951401.67,20.8,1.118,0.0,5.1,41.6,1.259,0.0,1.92,8.01,2.088,0.0,14.7,19.2,1.168,0.0,6.22
1729951401.77,19.2,1.002,0.0,4.7,38.4,1.103,0.0,4.58,7.99,1.988,0.0,3.09,20.8,1.04,0.0,5.85
1729951401.87,20.8,1.166,0.0,6.24,40.0,1.07,0.0,1.77,6.4,2.011,0.0,2.0,19.2,0.892,0.0,6.82
1729951401.97,19.2,1.168,0.0,7.68,40.0,1.101,0.0,2.49,9.6,2.138,0.0,3.34,20.8,0.847,0.0,7.84
1729951402.07,20.8,1.23,0.0,8.03,40.0,1.007,0.0,3.06,8.0,2.154,0.0,1.73,19.2,0.968,0.0,8.4
1729951402.17,19.2,1.063,0.0,7.04,40.0,1.133,0.0,2.04,7.99,2.381,0.0,4.1,20.8,1.071,0.0,8.31
1729951402.27,20.8,0.997,0.0,8.45,38.4,1.168,0.0,4.55,6.4,2.506,0.0,1.8,19.2,0.955,0.0,6.77
1729951402.37,19.2,1.296,0.0,10.0,40.0,1.176,0.0,1.75,8.0,2.83,0.0,2.09,20.8,0.899,0.0,0.998
1729951402.47,20.8,1.315,0.0,12.1,40.0,1.275,0.0,3.09,9.61,2.665,0.0,2.31,19.2,0.701,0.0,1.29
1729951402.57,19.2,1.198,0.0,10.6,40.0,1.194,0.0,2.08,8.0,2.625,0.0,1.98,19.2,0.689,0.0,0.993
1729951402.67,20.8,1.022,0.0,11.7,40.0,0.683,0.0,2.45,6.4,2.457,0.0,2.82,20.8,0.83,0.0,1.13
1729951402.77,19.2,1.242,0.0,11.6,41.6,0.847,0.0,2.48,8.0,2.43,0.0,2.08,20.8,0.771,0.0,1.12
1729951402.87,20.8,1.365,0.0,15.4,40.0,0.718,0.0,2.0,8.0,2.531,0.0,3.23,20.8,0.681,0.0,1.13
1729951402.97,19.2,1.576,0.0,17.6,41.6,1.367,0.0,2.71,8.0,2.898,0.0,2.05,19.2,0.923,0.0,1.61
1729951403.07,20.8,1.481,0.0,18.7,40.0,0.734,0.0,2.25,8.0,2.96,0.0,7.09,20.8,0.737,0.0,0.729
1729951403.17,19.2,1.364,0.0,18.0,40.0,0.771,0.0,3.0,7.99,3.035,0.0,2.14,19.2,0.813,0.0,1.66
1729951403.27,20.8,1.376,0.0,11.4,40.0,0.769,0.0,2.07,8.01,2.645,0.0,1.65,19.2,0.843,0.0,1.37
1729951403.37,19.2,1.609,0.0,2.51,39.9,0.953,0.0,2.34,8.0,2.926,0.0,2.7,20.8,0.954,0.0,1.57
1729951403.47,20.8,1.629,0.0,5.0,40.0,0.932,0.0,1.89,8.0,2.871,0.0,2.31,19.2,0.987,0.0,2.86
1729951403.57,19.2,1.535,0.0,2.78,40.0,0.807,0.0,1.66,8.0,2.663,0.0,2.82,20.8,0.793,0.0,1.47
1729951403.67,20.8,1.635,0.0,4.46,40.0,0.921,0.0,2.94,8.0,2.411,0.0,1.93,19.2,0.826,0.0,1.87
1729951403.77,19.2,1.494,0.0,4.42,40.0,0.91,0.0,1.92,8.0,2.519,0.0,1.62,20.8,0.908,0.0,2.36
1729951403.87,20.8,1.847,0.0,3.09,40.0,1.32,0.0,3.19,8.0,2.817,0.0,3.12,19.2,1.056,0.0,1.63
1729951403.97,19.2,1.777,0.0,4.63,38.4,0.967,0.0,1.83,8.01,2.871,0.0,2.71,20.8,0.923,0.0,2.59
1729951404.07,20.8,1.453,0.0,2.48,41.5,0.685,0.0,2.4,8.0,2.84,0.0,2.79,19.2,0.704,0.0,1.45
1729951404.17,19.2,1.327,0.0,4.2,38.4,0.785,0.0,2.24,7.99,2.71,0.0,2.69,20.8,0.878,0.0,1.84
1729951404.27,20.8,1.269,0.0,3.0,41.7,0.859,0.0,1.69,8.01,2.265,0.0,1.94,19.2,0.896,0.0,2.39
1729951404.37,19.2,1.626,0.0,3.24,38.4,0.827,0.0,2.82,8.0,1.968,0.0,3.83,20.8,0.865,0.0,1.46
1729951404.47,20.8,1.54,0.0,4.05,41.5,0.829,0.0,1.88,8.0,1.908,0.0,1.62,20.8,0.818,0.0,2.52
1729951404.57,19.2,1.615,0.0,2.82,38.5,0.951,0.0,2.49,8.0,1.679,0.0,2.91,19.2,0.74,0.0,1.11
1729951404.67,20.8,1.578,0.0,4.2,41.6,0.677,0.0,2.7,7.99,1.67,0.0,3.09,20.8,0.962,0.0,2.76
1729951404.77,19.2,1.602,0.0,2.33,38.4,1.101,0.0,1.82,8.01,1.755,0.0,2.63,19.2,0.933,0.0,1.33
1729951404.87,19.2,1.571,0.0,3.31,41.6,0.816,0.0,5.39,8.0,1.973,0.0,2.92,20.8,0.871,0.0,2.15
1729951404.97,20.8,1.612,0.0,4.56,40.0,1.031,0.0,2.29,9.61,2.228,0.0,1.77,19.2,0.996,0.0,2.74
1729951405.07,19.2,1.324,0.0,2.8,40.0,0.898,0.0,5.41,8.0,1.735,0.0,3.32,20.8,0.811,0.0,1.77
1729951405.17,19.2,1.504,0.0,4.43,38.4,1.378,0.0,4.56,6.39,1.998,0.0,1.98,19.2,1.479,0.0,3.04
1729951405.27,20.8,1.287,0.0,2.28,41.6,1.331,0.0,4.35,8.01,1.875,0.0,9.53,20.8,1.441,0.0,2.46
1729951405.37,19.2,1.428,0.0,4.11,40.1,1.008,0.0,10.7,8.0,2.044,0.0,2.07,19.2,1.24,0.0,2.56
1729951405.47,20.8,1.352,0.0,4.1,40.0,1.264,0.0,8.34,8.0,2.157,0.0,1.93,20.8,1.073,0.0,2.5
1729951405.57,20.8,1.195,0.0,2.41,40.0,1.041,0.0,9.11,8.0,2.297,0.0,2.55,19.2,0.916,0.0,1.52
1729951405.67,20.8,1.439,0.0,2.75,40.0,1.188,0.0,9.08,8.0,2.352,0.0,1.86,19.2,1.181,0.0,3.74
1729951405.77,19.2,1.616,0.0,2.57,40.0,1.382,0.0,8.68,7.99,3.026,0.0,3.17,20.8,1.189,0.0,2.14
1729951405.87,20.8,1.369,0.0,4.85,40.0,1.323,0.0,14.2,8.01,2.436,0.0,3.14,19.2,1.211,0.0,3.08
1729951405.97,19.2,1.339,0.0,3.44,40.0,1.263,0.0,10.8,7.99,2.077,0.0,2.38,20.8,1.099,0.0,3.28
1729951406.07,20.8,1.55,0.0,3.88,40.0,1.238,0.0,12.0,8.0,2.003,0.0,2.03,19.2,0.793,0.0,2.17
1729951406.17,19.2,1.498,0.0,9.22,38.4,1.293,0.0,13.5,8.0,2.589,0.0,2.47,20.8,1.098,0.0,3.58
1729951406.27,20.8,1.372,0.0,3.28,41.6,1.547,0.0,15.5,8.01,2.424,0.0,6.92,19.2,1.157,0.0,1.74
1729951406.37,19.2,1.309,0.0,5.84,38.4,1.505,0.0,1.8,7.99,2.526,0.0,2.55,20.8,1.23,0.0,2.82
1729951406.47,20.8,1.43,0.0,3.59,38.4,1.263,0.0,1.94,8.0,2.741,0.0,4.98,19.2,1.022,0.0,1.96
1729951406.57,19.2,1.475,0.0,5.04,40.0,1.196,0.0,3.04,8.01,2.947,0.0,6.28,20.8,0.872,0.0,2.725
1729951406.67,20.8,1.335,0.0,7.0,40.0,1.106,0.0,2.04,9.6,2.78,0.0,6.72,19.2,1.073,0.0,3.49
1729951406.77,19.2,1.306,0.0,3.2,40.0,1.437,0.0,3.29,8.0,2.323,0.0,8.06,19.2,0.924,0.0,1.82
1729951406.87,20.8,1.187,0.0,2.94,40.0,0.906,0.0,2.12,8.0,2.016,0.0,7.84,20.8,0.897,0.0,2.59
1729951406.97,19.2,1.333,0.0,2.0,40.0,0.748,0.0,2.51,8.01,2.003,0.0,9.03,20.8,0.805,0.0,2.21
1729951407.07,20.8,1.293,0.0,3.18,41.6,0.663,0.0,2.03,6.4,1.9,0.0,11.5,20.8,0.703,0.0,3.115
1729951407.17,19.2,1.759,0.0,5.89,40.0,1.398,0.0,1.73,9.59,2.042,0.0,11.9,19.2,0.755,0.0,4.02
1729951407.27,20.8,1.399,0.0,3.1,41.6,0.816,0.0,6.26,6.4,2.283,0.0,12.4,20.8,0.837,0.0,3.43
1729951407.37,19.2,1.245,0.0,2.31,40.0,0.718,0.0,2.13,8.0,2.371,0.0,14.5,19.2,0.854,0.0,4.88
1729951407.47,20.8,1.406,0.0,2.77,40.0,0.69,0.0,3.21,8.01,2.729,0.0,7.5,20.8,0.793,0.0,4.495
1729951407.57,19.2,1.297,0.0,2.48,38.5,0.742,0.0,2.21,7.99,2.49,0.0,2.16,19.2,0.788,0.0,4.11
1729951407.67,20.8,1.478,0.0,2.19,41.6,1.055,0.0,2.5,8.0,2.337,0.0,3.09,20.8,0.971,0.0,5.35
1729951407.77,19.2,1.36,0.0,4.18,40.0,0.71,0.0,7.14,8.01,2.095,0.0,2.5,19.2,0.931,0.0,4.99
1729951407.87,20.8,1.378,0.0,4.08,40.0,0.808,0.0,2.22,7.99,1.901,0.0,3.62,20.8,0.794,0.0,5.26
1729951407.97,19.2,1.55,0.0,7.41,40.0,0.69,0.0,3.13,8.0,1.994,0.0,2.62,19.2,0.761,0.0,5.8
1729951408.07,19.2,1.613,0.0,12.055,40.0,0.958,0.0,2.04,8.01,2.329,0.0,2.95,20.8,0.927,0.0,7.39
1729951408.17,20.8,1.804,0.0,16.7,40.0,1.072,0.0,3.25,7.99,2.332,0.0,3.12,19.2,1.011,0.0,9.21
1729951408.27,20.8,1.446,0.0,14.0,40.0,0.843,0.0,6.02,8.01,2.489,0.0,3.11,20.8,0.972,0.0,9.45
1729951408.37,19.2,1.373,0.0,9.43,40.0,0.806,0.0,3.73,8.0,2.607,0.0,3.32,19.2,0.895,0.0,10.3
1729951408.47,19.2,1.449,0.0,7.06,40.0,0.703,0.0,3.05,8.0,2.407,0.0,2.82,20.8,0.928,0.0,2.74
1729951408.57,19.2,1.423,0.0,12.6,40.0,0.717,0.0,2.55,8.0,2.125,0.0,3.92,19.2,0.774,0.0,1.62
1729951408.67,20.8,1.268,0.0,10.2,40.0,0.837,0.0,3.05,8.0,2.369,0.0,2.13,20.8,0.833,0.0,3.2
1729951408.77,19.2,1.189,0.0,17.7,40.0,0.982,0.0,2.73,7.99,2.257,0.0,3.88,19.2,0.956,0.0,1.65
1729951408.87,20.8,1.288,0.0,11.5,40.0,0.906,0.0,3.19,8.0,2.252,0.0,2.19,20.8,0.863,0.0,3.09
1729951408.97,19.2,1.641,0.0,13.6,40.0,1.083,0.0,2.29,8.0,2.445,0.0,2.99,19.2,0.892,0.0,2.45
1729951409.07,20.8,1.797,0.0,17.5,40.0,1.412,0.0,3.32,8.01,2.688,0.0,4.3,19.2,1.015,0.0,2.27
1729951409.17,19.2,1.739,0.0,18.9,40.0,1.131,0.0,8.24,8.0,2.911,0.0,2.41,20.8,0.969,0.0,3.03
1729951409.27,20.8,1.826,0.0,12.5,40.0,0.988,0.0,2.93,8.0,2.81,0.0,4.29,20.8,1.168,0.0,1.59
1729951409.37,19.2,1.203,0.0,4.26,40.0,1.012,0.0,1.98,7.99,2.61,0.0,2.52,19.2,1.097,0.0,2.72
1729951409.47,19.2,1.268,0.0,2.43,40.0,1.092,0.0,2.88,9.6,2.424,0.0,3.75,20.8,1.007,0.0,4.03
1729951409.57,20.8,1.192,0.0,4.26,38.4,1.195,0.0,2.05,8.01,2.442,0.0,3.47,19.2,0.923,0.0,2.22
1729951409.67,20.8,1.257,0.0,2.04,41.6,1.154,0.0,9.54,7.99,2.49,0.0,2.48,19.2,1.007,0.0,1.13
1729951409.77,20.8,1.387,0.0,3.84,40.0,1.214,0.0,2.96,8.0,2.503,0.0,3.67,20.8,1.147,0.0,1.43
1729951409.87,19.2,1.233,0.0,4.37,40.0,1.181,0.0,3.2,8.0,2.55,0.0,2.53,19.2,1.194,0.0,1.91
1729951409.97,20.8,1.134,0.0,2.91,38.4,1.235,0.0,3.44,8.0,2.647,0.0,3.29,20.8,1.069,0.0,3.28
1729951410.07,19.2,1.201,0.0,4.73,41.6,1.246,0.0,8.91,8.01,2.824,0.0,3.38,19.2,1.016,0.0,2.22
1729951410.17,20.8,1.17,0.0,2.64,40.0,1.082,0.0,4.52,7.99,2.197,0.0,2.58,20.8,0.823,0.0,1.23
1729951410.27,19.2,1.048,0.0,3.48,40.0,1.292,0.0,2.11,6.4,1.842,0.0,4.63,19.2,0.835,0.0,0.883
1729951410.37,20.8,0.864,0.0,3.34,40.0,1.213,0.0,2.3,8.0,1.652,0.0,2.8,20.8,1.027,0.0,2.26
1729951410.47,20.8,1.142,0.0,2.49,36.8,1.365,0.0,2.49,8.0,1.979,0.0,3.3,19.2,1.124,0.0,0.818
1729951410.57,19.2,1.234,0.0,4.11,41.6,1.331,0.0,7.195,8.0,2.013,0.0,3.59,20.8,1.036,0.0,1.15
1729951410.67,19.2,1.367,0.0,2.42,40.0,1.237,0.0,11.9,8.0,2.058,0.0,2.13,19.2,0.845,0.0,1.04
1729951410.77,20.8,1.43,0.0,3.29,40.0,1.402,0.0,9.055,8.01,2.325,0.0,3.85,20.8,1.123,0.0,2.62
1729951410.87,20.8,1.17,0.0,2.58,40.0,1.324,0.0,6.21,8.0,2.536,0.0,2.21,19.2,1.091,0.0,1.01
1729951410.97,19.2,1.473,0.0,2.72,36.8,0.998,0.0,6.62,7.99,2.46,0.0,4.22,19.2,0.846,0.0,1.56
1729951411.07,20.8,1.51,0.0,3.32,41.6,1.272,0.0,7.54,8.0,2.304,0.0,3.33,20.8,0.91,0.0,1.48
1729951411.17,19.2,1.684,0.0,2.59,40.0,0.893,0.0,12.5,9.6,2.428,0.0,3.65,20.8,0.848,0.0,1.3
1729951411.27,20.8,1.439,0.0,3.87,41.6,0.789,0.0,9.98,8.0,2.43,0.0,3.5,19.2,0.816,0.0,2.49
1729951411.37,19.2,1.269,0.0,2.94,40.0,0.662,0.0,11.3,8.01,2.468,0.0,2.55,20.8,0.807,0.0,0.848
1729951411.47,20.8,1.501,0.0,2.71,41.6,1.153,0.0,11.7,8.0,2.587,0.0,3.65,19.2,0.939,0.0,1.49
1729951411.57,19.2,1.642,0.0,3.0,40.0,0.815,0.0,13.7,7.99,2.751,0.0,3.07,20.8,0.837,0.0,1.1
1729951411.67,19.2,1.668,0.0,2.25,40.0,0.946,0.0,15.6,8.0,3.171,0.0,3.1,20.8,0.785,0.0,1.1
1729951411.77,20.8,1.317,0.0,3.51,40.0,1.011,0.0,13.4,8.01,3.123,0.0,3.27,19.2,0.97,0.0,2.33
1729951411.87,19.2,1.177,0.0,1.97,40.0,0.706,0.0,11.8,7.99,2.461,0.0,2.17,20.8,0.923,0.0,1.02
1729951411.97,20.8,1.187,0.0,5.3,40.0,1.343,0.0,2.88,6.41,2.03,0.0,3.15,19.2,0.978,0.0,1.69
1729951412.07,20.8,1.32,0.0,2.18,40.0,0.986,0.0,3.77,7.99,1.831,0.0,3.46,20.8,1.017,0.0,1.04
1729951412.17,19.2,1.447,0.0,2.26,40.0,0.976,0.0,4.41,8.0,1.902,0.0,3.77,19.2,0.849,0.0,2.13
1729951412.27,19.2,1.336,0.0,2.9,40.0,1.047,0.0,2.53,8.0,1.597,0.0,2.8,20.8,0.796,0.0,0.777
1729951412.37,20.8,1.236,0.0,1.93,40.0,0.761,0.0,4.44,8.0,1.885,0.0,3.81,19.2,0.904,0.0,1.0
1729951412.47,19.2,1.654,0.0,5.61,38.4,1.061,0.0,3.01,8.0,2.097,0.0,5.33,19.2,0.975,0.0,0.998
1729951412.57,20.8,1.736,0.0,2.05,41.6,0.853,0.0,3.64,8.0,2.139,0.0,6.303,20.8,1.028,0.0,0.845
1729951412.67,20.8,1.617,0.0,4.81,40.0,0.991,0.0,3.4,9.59,2.253,0.0,7.277,20.8,0.868,0.0,1.42
1729951412.77,19.2,1.494,0.0,4.0,40.0,0.975,0.0,2.21,8.0,2.188,0.0,8.25,19.2,0.801,0.0,0.951
1729951412.87,20.8,1.402,0.0,3.11,40.0,0.989,0.0,3.75,8.01,2.073,0.0,12.8,20.8,0.869,0.0,1.1
1729951412.97,19.2,1.567,0.0,3.71,36.8,1.119,0.0,2.08,7.99,2.223,0.0,8.22,19.2,0.988,0.0,1.36
1729951413.07,20.8,1.824,0.0,2.64,43.2,0.991,0.0,3.03,8.01,2.373,0.0,9.86,20.8,0.98,0.0,1.99
1729951413.17,19.2,1.868,0.0,5.37,40.0,1.176,0.0,3.15,8.0,2.37,0.0,15.7,19.2,0.892,0.0,2.46
1729951413.27,19.2,1.669,0.0,4.36,40.0,1.017,0.0,2.22,8.0,2.522,0.0,14.9,20.8,0.894,0.0,2.28
1729951413.37,19.2,1.618,0.0,4.48,40.0,1.247,0.0,3.52,8.0,2.528,0.0,16.2,19.2,0.882,0.0,2.3
1729951413.47,20.8,1.879,0.0,5.71,36.8,1.423,0.0,2.49,7.99,3.396,0.0,16.3,19.2,1.295,0.0,3.44
1729951413.57,20.8,1.889,0.0,4.89,43.2,1.272,0.0,2.69,8.0,2.763,0.0,12.0,20.8,1.119,0.0,3.6
1729951413.67,19.2,1.8,0.0,4.54,40.0,1.321,0.0,2.3,8.0,2.389,0.0,2.95,19.2,1.021,0.0,1.66
1729951413.77,19.2,1.27,0.0,5.22,38.4,1.289,0.0,2.03,8.0,2.081,0.0,4.94,20.8,0.879,0.0,3.55
1729951413.87,20.8,1.638,0.0,5.86,38.3,1.251,0.0,3.38,8.0,2.065,0.0,5.23,19.2,0.944,0.0,2.71
1729951413.97,20.8,1.183,0.0,7.06,41.6,1.365,0.0,1.92,8.0,2.045,0.0,4.76,20.8,1.119,0.0,4.07
1729951414.07,19.2,1.21,0.0,6.94,40.0,1.027,0.0,3.14,8.0,2.074,0.0,7.92,19.2,0.96,0.0,4.1
1729951414.17,20.8,1.155,0.0,8.3,40.0,1.266,0.0,1.96,8.0,2.227,0.0,3.88,20.8,0.913,0.0,4.68
1729951414.27,20.8,1.187,0.0,10.7,38.4,0.971,0.0,3.15,7.99,2.42,0.0,5.08,19.2,0.853,0.0,6.73
1729951414.37,19.2,1.663,0.0,10.2,40.0,1.124,0.0,2.2,7.76,2.489,0.0,3.4,20.8,1.083,0.0,6.86
1729951414.47,20.8,1.21,0.0,10.4,40.0,1.221,0.0,3.21,8.26,2.264,0.0,3.78,19.2,1.238,0.0,6.21
1729951414.57,19.2,1.093,0.0,10.0,40.0,1.029,0.0,5.5,8.0,2.225,0.0,5.44,20.8,1.062,0.0,5.67
1729951414.67,20.8,1.227,0.0,12.1,40.0,1.118,0.0,2.23,7.99,2.314,0.0,3.38,19.2,0.87,0.0,7.6
1729951414.77,19.2,1.206,0.0,15.4,40.0,0.99,0.0,4.66,8.0,2.428,0.0,3.1,20.8,0.836,0.0,8.56
1729951414.87,20.8,1.754,0.0,15.4,38.4,1.151,0.0,2.6,6.4,2.473,0.0,2.87,19.2,1.025,0.0,8.85
1729951414.97,19.2,1.461,0.0,22.6,41.7,1.471,0.0,3.41,8.0,2.84,0.0,4.36,20.8,1.371,0.0,9.66
1729951415.07,20.8,1.257,0.0,12.1,40.0,1.071,0.0,9.87,8.0,2.92,0.0,4.9,19.2,1.15,0.0,6.91
1729951415.17,19.2,1.577,0.0,8.61,40.0,1.124,0.0,3.3,8.0,3.044,0.0,4.09,20.8,1.017,0.0,1.65
1729951415.27,20.8,1.51,0.0,5.25,40.0,1.167,0.0,4.85,8.0,2.807,0.0,2.73,19.2,0.838,0.0,1.92
1729951415.37,19.2,1.684,0.0,5.11,40.0,1.136,0.0,2.54,8.0,2.705,0.0,2.94,19.2,0.661,0.0,2.25
1729951415.47,20.8,1.451,0.0,3.34,40.0,1.06,0.0,4.29,8.0,2.636,0.0,3.04,20.8,0.938,0.0,1.75
1729951415.57,19.2,1.787,0.0,4.7,41.6,0.95,0.0,4.15,8.0,2.682,0.0,4.29,20.8,0.832,0.0,2.57
1729951415.67,20.8,1.582,0.0,4.98,40.0,1.107,0.0,4.35,8.0,2.841,0.0,3.68,19.2,0.89,0.0,1.93
1729951415.77,19.2,1.873,0.0,6.32,40.0,0.99,0.0,4.77,9.6,3.182,0.0,2.31,20.8,0.883,0.0,3.68
1729951415.87,20.8,1.719,0.0,2.68,40.0,1.067,0.0,4.31,8.01,3.342,0.0,3.82,19.2,0.761,0.0,3.72
1729951415.97,19.2,1.446,0.0,4.83,40.0,0.883,0.0,4.32,8.0,3.396,0.0,3.45,20.8,0.817,0.0,2.96
1729951416.07,20.8,1.369,0.0,4.0,41.6,0.905,0.0,2.45,6.4,3.013,0.0,2.39,19.2,0.863,0.0,3.96
1729951416.17,19.2,1.401,0.0,3.42,38.4,0.971,0.0,3.95,8.0,2.713,0.0,3.64,20.8,0.951,0.0,2.39
1729951416.27,20.8,1.43,0.0,4.35,41.6,0.778,0.0,4.0,8.01,2.308,0.0,2.54,19.2,0.716,0.0,3.49
1729951416.37,19.2,1.385,0.0,3.18,36.8,0.899,0.0,3.85,8.0,2.086,0.0,3.64,20.8,0.646,0.0,2.71
1729951416.47,20.8,1.455,0.0,5.21,43.1,0.913,0.0,4.72,8.0,1.875,0.0,3.12,19.2,0.694,0.0,5.53
1729951416.57,19.2,1.413,0.0,2.07,38.4,0.988,0.0,3.98,8.0,1.948,0.0,3.04,20.8,0.805,0.0,3.81
1729951416.67,20.8,1.737,0.0,3.85,40.0,1.211,0.0,4.91,8.0,2.028,0.0,4.52,19.2,0.877,0.0,3.01
1729951416.77,19.2,1.882,0.0,2.61,40.0,1.064,0.0,7.9,7.99,2.278,0.0,3.05,20.8,0.899,0.0,3.33
1729951416.87,20.8,1.848,0.0,2.07,38.4,1.045,0.0,9.41,8.0,2.354,0.0,4.7,19.2,0.928,0.0,2.23
1729951416.97,19.2,1.793,0.0,5.73,41.6,0.821,0.0,9.49,9.6,2.29,0.0,3.9,20.8,0.926,0.0,6.55
1729951417.07,20.8,1.573,0.0,3.07,40.0,1.136,0.0,8.93,7.99,2.177,0.0,3.92,19.2,1.084,0.0,3.13
1729951417.17,19.2,2.033,0.0,4.52,40.0,0.897,0.0,9.86,8.01,2.325,0.0,4.52,20.8,1.015,0.0,3.35
1729951417.27,20.8,1.876,0.0,3.91,40.0,1.083,0.0,13.2,8.0,2.278,0.0,2.98,19.2,1.056,0.0,3.69
1729951417.37,19.2,2.135,0.0,2.52,40.0,1.155,0.0,15.6,8.0,2.563,0.0,3.0,20.8,0.88,0.0,2.59
1729951417.47,20.8,1.886,0.0,10.0,40.0,1.111,0.0,16.3,7.99,2.708,0.0,1.88,20.8,1.056,0.0,6.34
1729951417.57,19.2,1.676,0.0,2.26,40.0,1.055,0.0,14.0,8.0,2.561,0.0,3.7,19.2,1.142,0.0,2.1
1729951417.67,20.8,2.038,0.0,5.02,41.6,0.875,0.0,2.34,6.4,2.9,0.0,3.1,20.8,1.052,0.0,3.47
1729951417.77,17.6,1.585,0.0,2.69,38.4,1.052,0.0,3.19,9.6,2.942,0.0,2.57,19.2,1.052,0.0,2.52
1729951417.87,20.8,1.453,0.0,3.94,41.6,0.858,0.0,2.39,8.0,2.348,0.0,2.87,20.8,0.832,0.0,2.61
1729951417.97,20.8,1.266,0.0,4.85,40.0,0.988,0.0,2.46,8.0,2.047,0.0,3.35,19.2,1.078,0.0,3.8
1729951418.07,19.2,1.082,0.0,2.67,40.0,0.942,0.0,2.32,8.0,1.737,0.0,3.16,20.8,1.014,0.0,2.03
1729951418.17,19.2,1.38,0.0,3.06,40.0,0.947,0.0,1.96,6.4,1.941,0.0,3.21,19.2,1.043,0.0,3.61
1729951418.27,20.8,1.645,0.0,2.4,40.0,1.249,0.0,3.44,8.01,2.062,0.0,3.71,20.8,1.051,0.0,5.67
1729951418.37,20.8,1.485,0.0,5.43,38.4,1.242,0.0,1.95,8.0,2.279,0.0,5.08,19.2,0.989,0.0,3.78
1729951418.47,20.8,1.305,0.0,3.85,41.6,1.153,0.0,3.04,7.99,2.47,0.0,5.99,20.8,1.168,0.0,4.06
1729951418.57,19.2,1.232,0.0,2.9,40.0,1.145,0.0,2.16,8.0,2.724,0.0,7.2,19.2,1.158,0.0,2.53
1729951418.67,20.8,1.37,0.0,5.5,40.0,1.124,0.0,2.5,8.01,2.503,0.0,10.7,20.8,1.175,0.0,4.33
1729951418.77,19.2,1.609,0.0,11.0,40.0,1.282,0.0,2.87,8.0,2.202,0.0,8.55,19.2,1.188,0.0,4.81
1729951418.87,20.8,1.329,0.0,6.05,38.4,1.314,0.0,1.98,8.0,2.258,0.0,10.6,19.2,0.943,0.0,4.12
1729951418.97,19.2,1.389,0.0,3.23,40.0,1.106,0.0,3.38,7.99,2.197,0.0,11.6,20.8,1.125,0.0,3.6
1729951419.07,20.8,1.301,0.0,5.47,40.0,1.135,0.0,1.99,8.0,2.276,0.0,12.0,19.2,1.108,0.0,3.23
1729951419.17,19.2,1.692,0.0,5.77,38.4,1.194,0.0,3.68,8.0,2.418,0.0,14.7,20.8,1.113,0.0,4.65
1729951419.27,20.8,1.778,0.0,9.7,40.0,1.334,0.0,2.86,8.0,2.785,0.0,16.8,19.2,0.982,0.0,4.9
1729951419.37,19.2,1.725,0.0,5.86,40.0,1.483,0.0,1.91,8.0,2.973,0.0,1.91,20.8,0.963,0.0,3.9
